,Time,Temp (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip (in),Condition,average_measurement_time,elevation_m,intake_height_m,co2_ppm,co2_uncertainty,co2_SD_raw,co2_n_raw,co2_SD_minutes,co2_n_minutes,co2_min,co2_max,co2_flags
2920,2018-05-02 16:53:00,59,50,72,SSE,7,0,29.22,0.0,Cloudy,2018-05-02T16:29:30Z,75,50,427.35,0.07,2.85,1022.0,2.49,56.0,423.04,433.71,...
2921,2018-05-02 17:53:00,57,50,77,S,7,0,29.24,0.0,Cloudy,2018-05-02T17:29:30Z,75,50,426.92,0.07,2.45,1025.0,2.12,56.0,423.37,432.82,...
2922,2018-05-02 18:53:00,58,50,75,S,7,0,29.27,0.0,Cloudy,2018-05-02T18:35:41Z,75,50,426.44,0.07,3.51,494.0,3.12,27.0,422.52,434.6,...
2923,2018-05-02 19:53:00,57,49,74,S,5,0,29.28,0.0,Cloudy,2018-05-02T19:29:30Z,75,50,424.87,0.07,4.21,1026.0,3.69,56.0,420.8,441.2,...
2924,2018-05-02 20:53:00,57,49,74,SSW,5,0,29.3,0.0,Cloudy,2018-05-02T20:29:30Z,75,50,425.29,0.07,4.64,1026.0,4.0,56.0,420.23,440.17,...
2925,2018-05-02 21:53:00,57,49,74,S,5,0,29.31,0.0,Cloudy,2018-05-02T21:25:00Z,75,50,422.84,0.06,2.5,530.0,2.28,29.0,418.33,426.39,...
2926,2018-05-02 22:53:00,57,49,74,SSE,3,0,29.31,0.0,Cloudy,2018-05-02T22:29:30Z,75,50,423.65,0.07,6.68,1029.0,5.84,56.0,415.61,439.05,...
2927,2018-05-02 23:53:00,56,49,77,SSW,5,0,29.32,0.0,Cloudy,2018-05-02T23:29:30Z,75,50,420.85,0.06,4.95,1027.0,4.11,56.0,414.45,434.54,...
2928,2018-05-03 00:53:00,56,49,77,CALM,0,0,29.31,0.0,Cloudy,2018-05-03T00:29:42Z,75,50,421.62,0.06,4.62,989.0,4.0,56.0,416.46,438.18,...
2929,2018-05-03 01:53:00,56,49,77,SSW,3,0,29.31,0.0,Cloudy,2018-05-03T01:29:18Z,75,50,420.09,0.06,2.5,977.0,2.35,56.0,416.5,427.27,...
2930,2018-05-03 02:53:00,55,49,80,SW,3,0,29.31,0.0,Cloudy,2018-05-03T02:29:18Z,75,50,419.35,0.06,1.96,985.0,1.86,56.0,416.33,423.97,...
2931,2018-05-03 03:53:00,54,49,83,CALM,0,0,29.3,0.0,Mostly Cloudy,2018-05-03T03:29:41Z,75,50,420.55,0.06,1.41,484.0,1.34,28.0,418.64,422.93,...
2932,2018-05-03 04:53:00,52,48,86,SE,3,0,29.29,0.0,Fair,2018-05-03T04:29:37Z,75,50,420.39,0.06,2.23,991.0,1.95,56.0,417.27,426.77,...
2933,2018-05-03 05:53:00,53,49,86,SE,5,0,29.3,0.0,Fair,2018-05-03T05:29:37Z,75,50,425.24,0.07,3.94,994.0,3.27,56.0,419.9,434.46,...
2934,2018-05-03 06:53:00,55,49,80,SSE,6,0,29.32,0.0,Fair,2018-05-03T06:29:37Z,75,50,430.72,0.08,3.03,994.0,2.89,56.0,425.08,436.57,...
2935,2018-05-03 07:53:00,59,50,72,CALM,0,0,29.33,0.0,Fair,2018-05-03T07:29:37Z,75,50,434.05,0.09,6.58,999.0,6.62,56.0,425.47,451.24,...
2936,2018-05-03 08:53:00,62,50,65,CALM,0,0,29.33,0.0,Fair,2018-05-03T08:29:09Z,75,50,451.14,0.12,3.24,1003.0,3.08,56.0,443.99,458.24,...
2937,2018-05-03 09:53:00,65,49,56,VAR,5,0,29.33,0.0,Fair,2018-05-03T09:29:30Z,75,50,436.9,0.1,15.81,1006.0,15.81,56.0,418.34,464.5,...
2938,2018-05-03 10:53:00,68,49,50,S,5,0,29.33,0.0,Fair,2018-05-03T10:29:30Z,75,50,434.38,0.09,5.77,1010.0,5.49,56.0,425.04,444.62,...
2939,2018-05-03 11:53:00,72,50,46,VAR,5,0,29.32,0.0,Fair,2018-05-03T11:29:30Z,75,50,462.56,0.15,14.32,1009.0,14.34,56.0,435.81,491.31,...
2940,2018-05-03 12:53:00,73,51,46,SSE,10,0,29.3,0.0,Fair,2018-05-03T12:34:30Z,75,50,472.29,0.14,10.99,522.0,10.96,29.0,454.41,492.36,...
2941,2018-05-03 13:53:00,73,49,42,S,9,0,29.29,0.0,Fair,2018-05-03T13:29:30Z,75,50,460.84,0.15,5.55,1021.0,4.94,56.0,447.66,468.73,...
2942,2018-05-03 14:53:00,72,50,46,S,13,0,29.28,0.0,Fair,2018-05-03T14:29:30Z,75,50,455.57,0.13,7.05,1022.0,6.73,56.0,441.33,467.71,...
2943,2018-05-03 15:53:00,72,50,46,S,8,0,29.27,0.0,Fair,2018-05-03T15:24:30Z,75,50,428.48,0.07,5.94,513.0,5.77,28.0,418.37,444.07,...
2944,2018-05-03 16:53:00,72,50,46,S,7,0,29.26,0.0,Fair,2018-05-03T16:29:30Z,75,50,427.51,0.08,3.22,1026.0,2.65,56.0,423.55,439.81,...
2945,2018-05-03 17:53:00,70,50,49,S,6,0,29.26,0.0,Fair,2018-05-03T17:29:40Z,75,50,425.61,0.07,1.69,1017.0,1.36,57.0,423.72,430.63,...
2946,2018-05-03 18:53:00,69,50,51,SSW,3,0,29.28,0.0,Fair,2018-05-03T18:29:22Z,75,50,434.81,0.09,4.33,970.0,4.04,56.0,427.16,446.68,...
2947,2018-05-03 19:53:00,67,50,54,SW,3,0,29.29,0.0,Fair,2018-05-03T19:29:22Z,75,50,438.89,0.09,3.38,971.0,3.18,56.0,434.03,452.0,...
2948,2018-05-03 20:53:00,65,51,61,CALM,0,0,29.3,0.0,Fair,2018-05-03T20:29:22Z,75,50,432.86,0.08,3.43,975.0,3.37,56.0,427.83,442.68,...
2949,2018-05-03 21:53:00,62,52,70,ENE,3,0,29.3,0.0,Fair,2018-05-03T21:29:18Z,75,50,430.22,0.07,2.56,479.0,2.04,28.0,426.83,435.2,...
2950,2018-05-03 22:53:00,61,52,72,CALM,0,0,29.3,0.0,Fair,2018-05-03T22:29:41Z,75,50,426.19,0.07,5.01,984.0,4.33,56.0,420.58,438.92,...
2951,2018-05-03 23:53:00,61,52,72,E,5,0,29.3,0.0,Fair,2018-05-03T23:29:41Z,75,50,422.14,0.06,3.44,987.0,3.08,56.0,419.38,433.82,...
2952,2018-05-04 00:53:00,60,51,72,CALM,0,0,29.3,0.0,Fair,2018-05-04T00:29:41Z,75,50,422.92,0.07,4.63,990.0,3.92,56.0,418.78,434.92,...
2953,2018-05-04 01:53:00,59,51,75,CALM,0,0,29.31,0.0,Fair,2018-05-04T01:29:06Z,75,50,425.91,0.07,5.37,991.0,4.94,56.0,420.63,445.08,...
2954,2018-05-04 02:53:00,58,50,75,CALM,0,0,29.31,0.0,Fair,2018-05-04T02:29:30Z,75,50,430.49,0.08,3.33,997.0,3.39,56.0,426.67,451.05,...
2955,2018-05-04 03:53:00,57,49,74,WNW,3,0,29.31,0.0,Fair,2018-05-04T03:29:30Z,75,50,429.08,0.08,2.02,1004.0,1.86,56.0,425.51,432.92,...
2956,2018-05-04 04:53:00,56,49,77,CALM,0,0,29.3,0.0,Fair,2018-05-04T04:29:30Z,75,50,433.17,0.09,1.45,1006.0,1.26,56.0,430.18,436.85,...
2957,2018-05-04 05:53:00,58,50,75,NW,5,0,29.31,0.0,Fair,2018-05-04T05:29:30Z,75,50,436.49,0.09,2.06,1010.0,1.85,56.0,432.99,443.76,...
2958,2018-05-04 06:53:00,62,51,67,SSW,3,0,29.32,0.0,Fair,2018-05-04T06:34:00Z,75,50,438.08,0.08,2.58,527.0,2.46,29.0,433.63,442.83,...
2959,2018-05-04 07:53:00,68,49,50,WSW,3,0,29.33,0.0,Fair,2018-05-04T07:29:30Z,75,50,450.73,0.12,6.6,1013.0,6.58,56.0,435.88,458.61,...
2960,2018-05-04 08:53:00,75,47,37,CALM,0,0,29.33,0.0,Fair,2018-05-04T08:29:30Z,75,50,451.83,0.13,3.36,1017.0,3.26,56.0,444.09,458.74,...
2961,2018-05-04 09:53:00,80,45,29,VAR,5,0,29.32,0.0,Fair,2018-05-04T09:24:00Z,75,50,454.69,0.11,7.04,524.0,7.12,29.0,445.33,464.57,...
2962,2018-05-04 10:53:00,85,41,21,VAR,3,0,29.3,0.0,Fair,2018-05-04T10:29:51Z,75,50,460.09,0.14,6.47,1000.0,6.53,56.0,449.53,473.08,...
2963,2018-05-04 11:53:00,87,33,15,VAR,6,0,29.28,0.0,Fair,2018-05-04T11:29:48Z,75,50,467.0,0.15,4.86,960.0,4.52,55.0,456.9,476.88,...
2964,2018-05-04 12:53:00,89,35,15,SSW,9,0,29.26,0.0,Fair,2018-05-04T12:29:26Z,75,50,470.19,0.16,13.36,967.0,13.46,56.0,449.81,492.82,...
2965,2018-05-04 13:53:00,89,35,15,S,10,0,29.24,0.0,Partly Cloudy,2018-05-04T13:29:26Z,75,50,486.78,0.19,11.16,975.0,10.85,56.0,467.0,519.1,...
2966,2018-05-04 14:53:00,89,35,15,S,10,0,29.22,0.0,Partly Cloudy,2018-05-04T14:29:26Z,75,50,475.1,0.17,10.71,979.0,10.67,56.0,456.46,499.68,...
2967,2018-05-04 15:53:00,89,29,12,S,10,0,29.2,0.0,Fair,2018-05-04T15:28:54Z,75,50,462.66,0.12,2.64,482.0,2.2,28.0,458.84,466.55,...
2968,2018-05-04 16:53:00,87,29,12,VAR,7,0,29.19,0.0,Partly Cloudy,2018-05-04T16:29:45Z,75,50,455.72,0.13,1.36,983.0,1.26,56.0,453.48,458.11,...
2969,2018-05-04 17:53:00,84,41,22,WNW,10,0,29.19,0.0,Fair,2018-05-04T17:29:45Z,75,50,452.56,0.12,3.6,982.0,3.43,56.0,447.19,464.22,...
2970,2018-05-04 18:53:00,81,42,25,W,7,0,29.2,0.0,Partly Cloudy,2018-05-04T18:29:45Z,75,50,446.61,0.11,4.93,987.0,4.77,56.0,437.65,456.31,...
2971,2018-05-04 19:53:00,78,42,28,NW,6,0,29.21,0.0,Partly Cloudy,2018-05-04T19:29:08Z,75,50,435.42,0.09,5.18,989.0,5.08,56.0,427.21,447.77,...
2972,2018-05-04 20:53:00,75,43,32,NW,6,0,29.21,0.0,Partly Cloudy,2018-05-04T20:29:30Z,75,50,423.76,0.07,4.04,984.0,3.61,56.0,416.19,431.66,...
2973,2018-05-04 21:53:00,73,43,34,NW,5,0,29.21,0.0,Partly Cloudy,2018-05-04T21:29:30Z,75,50,421.65,0.07,4.34,989.0,3.69,56.0,416.46,436.49,...
2974,2018-05-04 22:53:00,72,43,35,WNW,7,0,29.2,0.0,Fair,2018-05-04T22:29:30Z,75,50,426.84,0.07,8.15,999.0,8.01,56.0,417.08,448.22,...
2975,2018-05-04 23:53:00,69,44,40,CALM,0,0,29.2,0.0,Partly Cloudy,2018-05-04T23:29:30Z,75,50,429.62,0.08,6.75,1003.0,6.6,56.0,421.16,445.04,...
2976,2018-05-05 00:53:00,68,44,42,CALM,0,0,29.19,0.0,Fair,2018-05-05T00:33:30Z,75,50,428.9,0.07,2.81,519.0,2.65,29.0,426.51,440.39,...
2977,2018-05-05 01:53:00,65,45,48,N,3,0,29.18,0.0,Fair,2018-05-05T01:29:30Z,75,50,433.57,0.09,3.54,1004.0,3.38,56.0,429.02,449.71,...
2978,2018-05-05 02:53:00,65,40,40,CALM,0,0,29.17,0.0,Fair,2018-05-05T02:29:30Z,75,50,440.52,0.1,5.86,1005.0,5.73,56.0,429.53,449.33,...
2979,2018-05-05 03:53:00,63,41,45,WNW,3,0,29.16,0.0,Fair,2018-05-05T03:23:30Z,75,50,444.51,0.1,3.64,540.0,3.55,30.0,436.59,449.04,...
2980,2018-05-05 04:53:00,63,40,43,CALM,0,0,29.16,0.0,Fair,2018-05-05T04:29:30Z,75,50,453.52,0.13,1.1,990.0,1.03,56.0,451.27,455.07,...
2981,2018-05-05 05:53:00,64,45,50,CALM,0,0,29.17,0.0,Fair,2018-05-05T05:29:30Z,75,50,453.1,0.12,3.59,969.0,3.48,56.0,444.87,459.48,...
2982,2018-05-05 06:53:00,70,43,38,CALM,0,0,29.18,0.0,Fair,2018-05-05T06:29:30Z,75,50,466.47,0.15,11.81,971.0,11.74,56.0,451.58,494.9,...
2983,2018-05-05 07:53:00,75,45,34,CALM,0,0,29.18,0.0,Fair,2018-05-05T07:29:30Z,75,50,465.08,0.15,5.87,974.0,5.75,56.0,453.2,478.64,...
2984,2018-05-05 08:53:00,80,40,24,CALM,0,0,29.18,0.0,Fair,2018-05-05T08:29:30Z,75,50,463.08,0.14,4.21,979.0,4.16,56.0,452.93,473.28,...
2985,2018-05-05 09:53:00,85,41,21,VAR,3,0,29.17,0.0,Partly Cloudy,2018-05-05T09:28:30Z,75,50,468.37,0.13,4.26,482.0,4.33,28.0,462.63,475.94,...
2986,2018-05-05 10:53:00,90,33,13,SW,8,0,29.15,0.0,Fair,2018-05-05T10:29:48Z,75,50,484.23,0.19,8.75,982.0,8.69,56.0,468.54,498.24,...
2987,2018-05-05 11:53:00,92,41,17,SSE,8,0,29.12,0.0,Fair,2018-05-05T11:29:22Z,75,50,467.33,0.16,5.16,992.0,5.12,56.0,458.37,474.92,...
2988,2018-05-05 12:53:00,92,40,16,S,12,0,29.1,0.0,Fair,2018-05-05T12:29:30Z,75,50,465.99,0.16,3.68,994.0,3.59,56.0,459.72,477.79,...
2989,2018-05-05 13:53:00,92,34,13,S,10,0,29.09,0.0,Partly Cloudy,2018-05-05T13:29:30Z,75,50,493.78,0.22,6.38,990.0,6.21,56.0,478.69,509.52,...
2990,2018-05-05 14:53:00,92,33,12,SW,12,0,29.07,0.0,Fair,2018-05-05T14:29:30Z,75,50,497.49,0.23,3.53,997.0,3.46,56.0,489.88,502.97,...
2991,2018-05-05 15:53:00,92,35,13,W,17,0,29.06,0.0,Fair,2018-05-05T15:29:30Z,75,50,486.26,0.2,5.41,1003.0,5.42,56.0,477.25,493.99,...
2992,2018-05-05 16:53:00,89,33,14,W,12,0,29.06,0.0,Fair,2018-05-05T16:29:30Z,75,50,475.29,0.18,5.28,1006.0,5.31,56.0,466.52,482.15,...
2993,2018-05-05 17:53:00,86,34,16,WNW,9,0,29.06,0.0,Fair,2018-05-05T17:29:30Z,75,50,465.45,0.16,4.89,1006.0,4.88,56.0,455.01,475.34,...
2994,2018-05-05 18:53:00,81,38,21,N,5,0,29.08,0.0,Mostly Cloudy,2018-05-05T18:33:00Z,75,50,453.69,0.11,3.88,522.0,3.27,29.0,449.18,461.26,...
2995,2018-05-05 19:53:00,78,38,24,WNW,7,0,29.09,0.0,Partly Cloudy,2018-05-05T19:29:30Z,75,50,448.32,0.12,5.23,1005.0,4.59,56.0,443.14,468.13,...
2996,2018-05-05 20:53:00,76,40,27,W,9,0,29.09,0.0,Mostly Cloudy,2018-05-05T20:29:30Z,75,50,456.12,0.14,8.14,998.0,7.64,56.0,437.31,468.43,...
2997,2018-05-05 21:53:00,73,44,35,WNW,6,0,29.11,0.0,Fair,2018-05-05T21:23:00Z,75,50,428.73,0.07,4.57,554.0,4.12,31.0,422.21,437.18,...
2998,2018-05-05 22:53:00,71,45,39,NNW,3,0,29.12,0.0,Cloudy,2018-05-05T22:29:33Z,75,50,426.56,0.07,4.93,886.0,4.82,52.0,420.99,441.84,...
2999,2018-05-05 23:53:00,70,45,41,NW,5,0,29.12,0.0,Partly Cloudy,2018-05-05T23:29:33Z,75,50,432.36,0.08,7.42,963.0,7.18,56.0,420.48,447.78,...
3000,2018-05-06 00:53:00,69,44,40,N,5,0,29.11,0.0,Mostly Cloudy,2018-05-06T00:29:33Z,75,50,425.76,0.07,5.36,968.0,4.99,56.0,419.68,439.09,...
3001,2018-05-06 01:53:00,69,45,42,CALM,0,0,29.11,0.0,Mostly Cloudy,2018-05-06T01:29:33Z,75,50,426.95,0.07,5.65,972.0,4.53,56.0,419.73,435.86,...
3002,2018-05-06 02:53:00,67,45,45,CALM,0,0,29.11,0.0,Mostly Cloudy,2018-05-06T02:29:33Z,75,50,422.15,0.06,2.2,978.0,1.99,56.0,419.2,426.15,...
3003,2018-05-06 03:53:00,65,43,45,CALM,0,0,29.11,0.0,Partly Cloudy,2018-05-06T03:28:06Z,75,50,429.71,0.07,3.28,485.0,2.93,28.0,424.32,435.18,...
3004,2018-05-06 04:53:00,65,47,52,SE,5,0,29.11,0.0,Cloudy,2018-05-06T04:29:25Z,75,50,430.78,0.08,3.19,990.0,3.12,56.0,426.22,436.49,...
3005,2018-05-06 05:53:00,64,50,60,SSE,3,0,29.13,0.0,Cloudy,2018-05-06T05:29:30Z,75,50,443.22,0.11,6.42,995.0,6.46,56.0,433.79,456.63,...
3006,2018-05-06 06:53:00,66,52,60,CALM,0,0,29.15,0.0,Cloudy,2018-05-06T06:29:30Z,75,50,454.63,0.13,2.75,999.0,2.63,56.0,448.22,459.09,...
3007,2018-05-06 07:53:00,69,50,51,CALM,0,0,29.15,0.0,Cloudy,2018-05-06T07:29:30Z,75,50,446.76,0.12,3.81,1007.0,3.79,56.0,441.9,454.56,...
3008,2018-05-06 08:53:00,74,49,41,SE,6,0,29.16,0.0,Fair,2018-05-06T08:29:30Z,75,50,437.48,0.1,2.52,1014.0,2.51,56.0,432.04,441.49,...
3009,2018-05-06 09:53:00,77,48,36,VAR,6,0,29.15,0.0,Mostly Cloudy,2018-05-06T09:29:30Z,75,50,436.6,0.09,1.92,1019.0,1.9,56.0,433.31,440.51,...
3010,2018-05-06 10:53:00,81,48,31,VAR,7,0,29.16,0.0,Mostly Cloudy,2018-05-06T10:29:30Z,75,50,445.25,0.11,6.3,1021.0,6.2,56.0,436.53,458.04,...
3011,2018-05-06 11:53:00,84,46,26,S,10,0,29.14,0.0,Fair,2018-05-06T11:29:30Z,75,50,445.6,0.11,2.54,1017.0,2.5,56.0,442.31,451.0,...
3012,2018-05-06 12:53:00,84,52,33,S,10,0,29.14,0.0,Mostly Cloudy,2018-05-06T12:32:27Z,75,50,455.45,0.11,3.92,509.0,3.91,28.0,450.14,461.9,...
3013,2018-05-06 13:53:00,85,44,24,S,13,0,29.13,0.0,Partly Cloudy,2018-05-06T13:29:30Z,75,50,461.92,0.15,6.9,1017.0,6.84,56.0,448.89,473.4,...
3014,2018-05-06 14:53:00,84,33,16,SSE,8,0,29.12,0.0,Mostly Cloudy,2018-05-06T14:29:30Z,75,50,453.94,0.13,4.34,1017.0,4.34,56.0,447.93,463.31,...
3015,2018-05-06 15:53:00,84,42,23,S,9,0,29.12,0.0,Fair,2018-05-06T15:22:00Z,75,50,444.49,0.1,4.7,601.0,4.65,33.0,436.99,452.09,...
3016,2018-05-06 16:53:00,78,46,32,SSE,10,0,29.12,0.0,Mostly Cloudy,2018-05-06T16:29:30Z,75,50,447.38,0.11,1.53,925.0,1.49,51.0,445.44,452.93,...
3017,2018-05-06 17:53:00,77,47,34,SE,8,0,29.13,0.0,Mostly Cloudy,2018-05-06T17:30:04Z,75,50,443.58,0.11,2.19,1030.0,2.15,58.0,440.55,449.95,...
3018,2018-05-06 18:53:00,73,50,44,SE,9,0,29.14,0.0,Partly Cloudy,2018-05-06T18:29:45Z,75,50,438.75,0.1,1.81,1016.0,1.75,58.0,435.98,445.38,...
3019,2018-05-06 19:53:00,70,49,47,ESE,13,0,29.15,0.0,Partly Cloudy,2018-05-06T19:29:41Z,75,50,431.12,0.08,2.64,970.0,2.65,56.0,427.45,436.42,...
3020,2018-05-06 20:53:00,66,52,60,ESE,12,0,29.17,0.0,Partly Cloudy,2018-05-06T20:29:41Z,75,50,426.52,0.07,1.85,973.0,1.49,56.0,424.59,431.59,...
