,Time,Temp (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip (in),Condition,average_measurement_time,elevation_m,intake_height_m,co2_ppm,co2_uncertainty,co2_SD_raw,co2_n_raw,co2_SD_minutes,co2_n_minutes,co2_min,co2_max,co2_flags
5111,2018-08-01 23:53:00,72,64,76,E,5,0,29.09,0.0,Fair,2018-08-01T23:29:30Z,75,50,427.09,0.07,3.51,795.0,2.98,56.0,420.97,438.39,...
5112,2018-08-02 00:53:00,73,64,73,CALM,0,0,29.09,0.0,Fair,2018-08-02T00:25:00Z,75,50,420.17,0.06,7.05,684.0,5.67,48.0,413.77,434.73,...
5113,2018-08-02 01:53:00,73,63,71,CALM,0,0,29.08,0.0,Fair,2018-08-02T01:35:30Z,75,50,421.57,0.06,7.76,499.0,7.02,35.0,413.89,441.37,...
5114,2018-08-02 02:53:00,73,63,71,CALM,0,0,29.06,0.0,Fair,2018-08-02T02:29:30Z,75,50,415.93,0.06,2.26,807.0,1.99,56.0,413.65,424.99,...
5115,2018-08-02 03:53:00,72,64,76,SSE,3,0,29.07,0.0,Fair,2018-08-02T03:29:30Z,75,50,422.53,0.07,5.48,818.0,5.2,56.0,415.67,434.77,...
5116,2018-08-02 04:53:00,72,63,73,CALM,0,0,29.07,0.0,Fair,2018-08-02T04:33:30Z,75,50,427.05,0.07,0.74,426.0,0.69,29.0,425.8,429.01,...
5117,2018-08-02 05:53:00,72,63,73,SSE,3,0,29.09,0.0,Fair,2018-08-02T05:29:30Z,75,50,425.33,0.07,0.99,821.0,0.96,56.0,423.77,428.57,...
5118,2018-08-02 06:53:00,73,61,66,CALM,0,0,29.1,0.0,Fair,2018-08-02T06:29:47Z,75,50,424.13,0.07,0.61,816.0,0.58,56.0,421.95,425.18,...
5119,2018-08-02 07:53:00,77,61,58,CALM,0,0,29.1,0.0,Fair,2018-08-02T07:29:22Z,75,50,427.9,0.07,2.03,784.0,2.01,55.0,424.98,431.48,...
5120,2018-08-02 08:53:00,80,58,47,SSE,3,0,29.1,0.0,Fair,2018-08-02T08:29:11Z,75,50,423.67,0.07,0.77,791.0,0.77,56.0,421.98,425.62,...
5121,2018-08-02 09:53:00,85,59,41,ESE,8,0,29.11,0.0,Fair,2018-08-02T09:29:11Z,75,50,422.63,0.06,0.5,793.0,0.47,56.0,421.26,423.42,...
5122,2018-08-02 10:53:00,87,60,40,S,13,0,29.1,0.0,Fair,2018-08-02T10:37:55Z,75,50,427.24,0.07,3.16,388.0,3.23,28.0,423.17,432.04,...
5123,2018-08-02 11:53:00,88,60,39,S,8,0,29.1,0.0,Fair,2018-08-02T11:29:30Z,75,50,431.05,0.08,2.97,790.0,2.95,56.0,426.43,438.31,...
5124,2018-08-02 12:53:00,91,52,26,S,10,0,29.08,0.0,Fair,2018-08-02T12:29:30Z,75,50,433.49,0.09,2.02,794.0,1.96,56.0,429.93,436.96,...
5125,2018-08-02 13:53:00,91,53,27,SSE,12,0,29.06,0.0,Fair,2018-08-02T13:29:30Z,75,50,436.61,0.09,1.08,794.0,1.07,56.0,435.01,439.57,...
5126,2018-08-02 14:53:00,91,58,33,S,12,0,29.05,0.0,Fair,2018-08-02T14:29:30Z,75,50,432.67,0.08,3.33,786.0,3.34,56.0,427.76,439.37,...
5127,2018-08-02 15:53:00,89,59,36,S,9,0,29.04,0.0,Fair,2018-08-02T15:29:30Z,75,50,428.09,0.08,1.05,792.0,0.99,56.0,425.71,430.0,...
5128,2018-08-02 16:53:00,87,59,39,S,12,0,29.03,0.0,Fair,2018-08-02T16:29:30Z,75,50,430.8,0.08,0.94,793.0,0.9,56.0,428.88,432.47,...
5129,2018-08-02 17:53:00,83,61,47,SSE,10,0,29.03,0.0,Fair,2018-08-02T17:29:30Z,75,50,426.89,0.07,3.28,798.0,3.23,56.0,422.42,433.54,...
5130,2018-08-02 18:53:00,81,59,47,SSE,8,0,29.04,0.0,Fair,2018-08-02T18:26:00Z,75,50,423.12,0.07,1.94,716.0,1.84,50.0,420.37,429.89,...
5131,2018-08-02 19:53:00,79,61,54,SE,9,0,29.05,0.0,Fair,2018-08-02T19:36:00Z,75,50,422.08,0.06,7.31,491.0,6.21,34.0,415.91,441.3,...
5132,2018-08-02 20:53:00,78,62,58,ESE,8,0,29.07,0.0,Fair,2018-08-02T20:29:30Z,75,50,419.53,0.06,5.72,803.0,4.58,56.0,413.27,431.19,...
5133,2018-08-02 21:53:00,77,62,60,SE,7,0,29.07,0.0,Fair,2018-08-02T21:29:30Z,75,50,415.63,0.05,4.36,801.0,3.68,56.0,411.58,427.59,...
5134,2018-08-02 22:53:00,75,63,66,E,8,0,29.08,0.0,Fair,2018-08-02T22:33:00Z,75,50,413.8,0.05,3.35,414.0,3.0,29.0,411.34,421.32,...
5135,2018-08-02 23:53:00,74,63,68,E,5,0,29.08,0.0,Fair,2018-08-02T23:29:30Z,75,50,413.85,0.05,2.19,799.0,1.95,56.0,411.2,423.18,...
5136,2018-08-03 00:53:00,73,63,71,CALM,0,0,29.07,0.0,Fair,2018-08-03T00:29:30Z,75,50,417.1,0.06,5.47,745.0,4.62,52.0,412.68,432.13,...
5137,2018-08-03 01:53:00,73,64,73,SSE,3,0,29.06,0.0,Fair,2018-08-03T01:29:36Z,75,50,416.26,0.05,1.21,762.0,1.19,54.0,414.11,418.34,...
5138,2018-08-03 02:53:00,72,64,76,SE,5,0,29.06,0.0,Fair,2018-08-03T02:29:15Z,75,50,418.25,0.06,0.89,780.0,0.84,56.0,416.93,420.12,...
5139,2018-08-03 03:53:00,71,64,78,ESE,3,0,29.07,0.0,Fair,2018-08-03T03:29:15Z,75,50,419.46,0.06,1.16,787.0,1.1,56.0,417.73,423.2,...
5140,2018-08-03 04:53:00,71,64,78,CALM,0,0,29.08,0.0,Fair,2018-08-03T04:37:32Z,75,50,423.29,0.06,0.98,388.0,0.95,28.0,421.54,424.81,...
5141,2018-08-03 05:53:00,72,62,71,CALM,0,0,29.09,0.0,Fair,2018-08-03T05:29:40Z,75,50,425.83,0.07,1.29,793.0,1.3,56.0,423.88,428.49,...
5142,2018-08-03 06:53:00,74,62,66,CALM,0,0,29.11,0.0,Fair,2018-08-03T06:29:08Z,75,50,427.99,0.07,0.95,798.0,0.91,56.0,426.29,429.54,...
5143,2018-08-03 07:53:00,78,61,56,CALM,0,0,29.1,0.0,Fair,2018-08-03T07:29:30Z,75,50,426.24,0.07,1.44,804.0,1.37,56.0,424.38,433.56,...
5144,2018-08-03 08:53:00,81,62,52,VAR,3,0,29.1,0.0,Fair,2018-08-03T08:28:42Z,75,50,425.67,0.07,0.42,777.0,0.38,54.0,424.82,426.31,...
5145,2018-08-03 09:53:00,87,60,40,ESE,5,0,29.09,0.0,Fair,2018-08-03T09:32:57Z,75,50,425.07,0.07,1.2,639.0,1.19,44.0,423.02,427.59,...
5146,2018-08-03 10:53:00,90,61,38,SE,7,0,29.08,0.0,Fair,2018-08-03T10:29:30Z,75,50,425.66,0.07,0.91,810.0,0.85,56.0,424.36,428.64,...
5147,2018-08-03 11:53:00,92,60,34,S,12,0,29.07,0.0,Fair,2018-08-03T11:29:30Z,75,50,425.08,0.07,0.85,808.0,0.81,56.0,423.4,427.73,...
5148,2018-08-03 12:53:00,92,62,37,SSW,12,0,29.06,0.0,Fair,2018-08-03T12:26:30Z,75,50,425.49,0.07,0.9,739.0,0.83,51.0,423.89,427.52,...
5149,2018-08-03 13:53:00,91,59,34,S,12,0,29.05,0.0,Fair,2018-08-03T13:36:30Z,75,50,444.28,0.09,4.05,473.0,4.01,33.0,437.78,451.9,...
5150,2018-08-03 14:53:00,91,56,30,SSE,10,0,29.04,0.0,Fair,2018-08-03T14:29:30Z,75,50,455.53,0.13,6.03,788.0,6.01,56.0,445.69,466.78,...
5151,2018-08-03 15:53:00,91,57,32,S,12,0,29.02,0.0,Fair,2018-08-03T15:29:30Z,75,50,446.03,0.11,2.12,789.0,2.05,56.0,441.55,451.23,...
5152,2018-08-03 16:53:00,88,57,35,S,10,0,29.02,0.0,Fair,2018-08-03T16:32:30Z,75,50,441.16,0.09,4.61,382.0,4.64,27.0,436.17,449.71,...
5153,2018-08-03 17:53:00,85,58,40,S,8,0,29.02,0.0,Fair,2018-08-03T17:29:42Z,75,50,439.36,0.1,3.18,760.0,2.57,55.0,435.71,448.83,...
5154,2018-08-03 18:53:00,82,57,42,S,6,0,29.02,0.0,Fair,2018-08-03T18:29:28Z,75,50,431.7,0.08,5.72,769.0,5.47,55.0,422.95,445.69,...
5155,2018-08-03 19:53:00,80,62,54,SE,10,0,29.03,0.0,Fair,2018-08-03T19:29:18Z,75,50,423.95,0.07,3.89,775.0,3.66,56.0,417.08,432.84,...
5156,2018-08-03 20:53:00,78,62,58,SE,8,0,29.04,0.0,Fair,2018-08-03T20:29:18Z,75,50,418.58,0.06,3.81,780.0,3.46,56.0,415.9,433.21,...
5157,2018-08-03 21:53:00,77,62,60,SE,5,0,29.03,0.0,Fair,2018-08-03T21:29:30Z,75,50,419.07,0.06,4.97,782.0,4.08,56.0,415.39,438.73,...
5158,2018-08-03 22:53:00,77,61,58,CALM,0,0,29.04,0.0,Fair,2018-08-03T22:37:00Z,75,50,414.45,0.05,3.37,386.0,2.83,28.0,411.92,422.22,...
5159,2018-08-03 23:53:00,77,61,58,E,5,0,29.03,0.0,Fair,2018-08-03T23:29:30Z,75,50,414.76,0.05,1.92,783.0,1.61,56.0,412.73,422.27,...
5160,2018-08-04 00:53:00,74,59,59,ESE,7,0,29.03,0.0,Fair,2018-08-04T00:29:30Z,75,50,416.45,0.06,2.22,782.0,1.82,56.0,414.08,422.79,...
5161,2018-08-04 01:53:00,72,62,71,E,3,0,29.04,0.0,Fair,2018-08-04T01:29:30Z,75,50,418.52,0.06,1.34,786.0,1.24,56.0,416.77,422.9,...
5162,2018-08-04 02:53:00,71,61,70,CALM,0,0,29.04,0.0,Fair,2018-08-04T02:29:30Z,75,50,420.11,0.06,1.11,790.0,1.03,56.0,417.68,422.33,...
5163,2018-08-04 03:53:00,70,63,78,SE,3,0,29.04,0.0,Fair,2018-08-04T03:29:30Z,75,50,425.58,0.07,1.62,803.0,1.59,56.0,422.99,429.84,...
5164,2018-08-04 04:53:00,69,62,78,ESE,7,0,29.05,0.0,Fair,2018-08-04T04:29:30Z,75,50,431.0,0.08,1.74,807.0,1.46,56.0,427.93,435.59,...
5165,2018-08-04 05:53:00,69,63,81,ESE,6,0,29.07,0.0,Fair,2018-08-04T05:29:30Z,75,50,432.43,0.08,1.22,812.0,1.22,56.0,430.19,434.46,...
5166,2018-08-04 06:53:00,70,64,81,SE,7,0,29.09,0.0,Fair,2018-08-04T06:27:00Z,75,50,432.96,0.09,1.07,755.0,1.05,52.0,430.44,434.84,...
5167,2018-08-04 07:53:00,73,65,76,CALM,0,0,29.09,0.0,Fair,2018-08-04T07:37:30Z,75,50,435.92,0.08,2.24,465.0,2.24,32.0,431.31,438.5,...
5168,2018-08-04 08:53:00,78,63,60,ESE,5,0,29.07,0.0,Fair,2018-08-04T08:29:30Z,75,50,431.47,0.08,1.0,813.0,0.97,56.0,429.55,433.92,...
5169,2018-08-04 09:53:00,83,62,49,SSE,3,0,29.06,0.0,Fair,2018-08-04T09:29:30Z,75,50,430.08,0.08,0.92,816.0,0.87,56.0,427.85,431.85,...
5170,2018-08-04 10:53:00,87,62,43,ESE,8,0,29.05,0.0,Fair,2018-08-04T10:31:30Z,75,50,433.67,0.08,1.76,409.0,1.73,28.0,430.81,436.68,...
5171,2018-08-04 11:53:00,89,60,38,S,12,0,29.04,0.0,Fair,2018-08-04T11:29:30Z,75,50,425.84,0.07,2.68,815.0,2.7,56.0,422.82,432.58,...
5172,2018-08-04 12:53:00,88,64,45,S,13,0,29.03,0.0,Fair,2018-08-04T12:29:30Z,75,50,420.51,0.06,1.85,816.0,1.85,56.0,418.73,424.83,...
5173,2018-08-04 13:53:00,88,64,45,S,8,0,29.01,0.0,Fair,2018-08-04T13:29:30Z,75,50,420.83,0.06,1.32,813.0,1.23,56.0,418.39,422.89,...
5174,2018-08-04 14:53:00,91,62,38,S,8,0,28.99,0.0,Fair,2018-08-04T14:29:30Z,75,50,418.19,0.06,1.23,750.0,1.09,52.0,416.38,420.56,...
5175,2018-08-04 15:53:00,92,59,33,S,9,0,28.98,0.0,Fair,2018-08-04T15:29:28Z,75,50,419.53,0.06,1.35,751.0,1.36,54.0,417.58,422.43,...
5176,2018-08-04 16:53:00,89,50,26,S,8,0,28.98,0.0,Fair,2018-08-04T16:37:04Z,75,50,424.5,0.06,0.92,365.0,0.82,27.0,422.51,425.7,...
5177,2018-08-04 17:53:00,86,55,35,SSE,9,0,28.98,0.0,Fair,2018-08-04T17:29:45Z,75,50,424.11,0.07,1.34,765.0,1.28,56.0,422.05,427.11,...
5178,2018-08-04 18:53:00,82,58,44,SE,9,0,28.98,0.0,Fair,2018-08-04T18:29:45Z,75,50,423.31,0.07,2.77,772.0,2.61,56.0,419.64,430.14,...
5179,2018-08-04 19:53:00,79,64,60,ESE,8,0,28.99,0.0,Fair,2018-08-04T19:29:45Z,75,50,420.16,0.06,4.37,778.0,3.89,56.0,416.04,433.65,...
5180,2018-08-04 20:53:00,76,65,69,SE,8,0,29.0,0.0,Fair,2018-08-04T20:29:08Z,75,50,416.71,0.06,2.9,782.0,2.45,56.0,413.81,424.33,...
5181,2018-08-04 21:53:00,76,65,69,E,7,0,29.01,0.0,Fair,2018-08-04T21:29:30Z,75,50,418.24,0.06,5.54,782.0,5.09,56.0,412.64,443.02,...
5182,2018-08-04 22:53:00,75,66,73,E,6,0,29.01,0.0,Fair,2018-08-04T22:29:30Z,75,50,416.12,0.05,4.64,784.0,4.15,56.0,412.43,432.45,...
5183,2018-08-04 23:53:00,73,66,79,E,6,0,29.01,0.0,Fair,2018-08-04T23:29:30Z,75,50,414.14,0.05,1.74,783.0,1.53,56.0,412.38,420.39,...
5184,2018-08-05 00:53:00,72,65,78,E,5,0,29.0,0.0,Fair,2018-08-05T00:28:00Z,75,50,414.2,0.05,0.85,755.0,0.78,54.0,413.14,416.88,...
5185,2018-08-05 01:53:00,71,65,81,E,3,0,29.01,0.0,Fair,2018-08-05T01:38:00Z,75,50,414.63,0.05,1.23,443.0,1.0,31.0,413.4,418.19,...
5186,2018-08-05 02:53:00,70,65,84,CALM,0,0,29.01,0.0,Fair,2018-08-05T02:29:30Z,75,50,416.99,0.06,1.35,807.0,1.33,56.0,414.25,419.28,...
5187,2018-08-05 03:53:00,69,61,75,CALM,0,0,29.02,0.0,Fair,2018-08-05T03:29:30Z,75,50,419.42,0.06,1.09,810.0,1.06,56.0,418.24,422.75,...
5188,2018-08-05 04:53:00,68,54,61,CALM,0,0,29.02,0.0,Fair,2018-08-05T04:31:00Z,75,50,421.47,0.06,1.42,406.0,1.41,28.0,419.44,423.52,...
5189,2018-08-05 05:53:00,68,63,84,CALM,0,0,29.03,0.0,Fair,2018-08-05T05:29:30Z,75,50,423.34,0.07,1.16,814.0,1.14,56.0,421.09,425.41,...
5190,2018-08-05 06:53:00,71,64,78,E,3,0,29.05,0.0,Fair,2018-08-05T06:29:30Z,75,50,425.85,0.07,1.12,814.0,1.11,56.0,424.43,428.19,...
5191,2018-08-05 07:53:00,74,64,71,CALM,0,0,29.06,0.0,Fair,2018-08-05T07:29:30Z,75,50,426.7,0.07,0.85,758.0,0.83,52.0,425.07,428.69,...
5192,2018-08-05 08:53:00,79,64,60,SSE,5,0,29.05,0.0,Fair,2018-08-05T08:29:44Z,75,50,423.48,0.07,1.01,763.0,0.99,54.0,421.54,425.65,...
5193,2018-08-05 09:53:00,86,58,38,VAR,3,0,29.05,0.0,Fair,2018-08-05T09:29:51Z,75,50,426.59,0.07,1.82,768.0,1.79,55.0,423.83,432.59,...
5194,2018-08-05 10:53:00,89,61,39,SSE,8,0,29.04,0.0,Fair,2018-08-05T10:35:57Z,75,50,431.01,0.07,6.66,378.0,6.91,28.0,425.34,445.6,...
5195,2018-08-05 11:53:00,89,64,43,S,12,0,29.03,0.0,Fair,2018-08-05T11:29:48Z,75,50,446.61,0.11,2.88,760.0,2.68,56.0,442.07,451.29,...
5196,2018-08-05 12:53:00,90,62,39,S,10,0,29.02,0.0,Fair,2018-08-05T12:29:48Z,75,50,451.47,0.12,3.47,753.0,3.33,56.0,431.61,455.58,...
5197,2018-08-05 13:53:00,90,59,35,S,12,0,29.01,0.0,Fair,2018-08-05T13:29:12Z,75,50,431.57,0.08,6.64,769.0,6.51,56.0,427.23,451.9,...
5198,2018-08-05 14:53:00,90,55,30,S,10,0,29.0,0.0,Fair,2018-08-05T14:29:30Z,75,50,429.04,0.08,1.06,767.0,1.04,56.0,427.42,432.02,...
5199,2018-08-05 15:53:00,90,53,28,S,9,0,28.99,0.0,Fair,2018-08-05T15:29:30Z,75,50,431.38,0.08,2.1,772.0,1.95,56.0,427.82,436.48,...
5200,2018-08-05 16:53:00,87,57,36,S,9,0,28.99,0.0,Fair,2018-08-05T16:29:30Z,75,50,432.53,0.09,1.45,777.0,1.36,56.0,430.68,436.48,...
5201,2018-08-05 17:53:00,83,59,44,S,8,0,28.99,0.0,Fair,2018-08-05T17:29:30Z,75,50,430.97,0.08,1.71,784.0,1.59,56.0,428.8,436.65,...
5202,2018-08-05 18:53:00,79,60,52,SE,8,0,29.0,0.0,Fair,2018-08-05T18:28:30Z,75,50,427.24,0.08,3.99,774.0,3.97,55.0,419.5,435.53,...
5203,2018-08-05 19:53:00,78,60,54,ESE,8,0,29.0,0.0,Fair,2018-08-05T19:38:30Z,75,50,420.51,0.06,5.48,428.0,4.68,30.0,414.42,431.49,...
5204,2018-08-05 20:53:00,76,62,62,ESE,7,0,29.01,0.0,Fair,2018-08-05T20:29:30Z,75,50,415.74,0.06,4.24,799.0,3.87,56.0,412.81,433.54,...
5205,2018-08-05 21:53:00,76,61,60,E,6,0,29.01,0.0,Fair,2018-08-05T21:29:30Z,75,50,415.87,0.06,3.24,798.0,2.62,56.0,412.99,423.87,...
5206,2018-08-05 22:53:00,75,62,64,CALM,0,0,29.01,0.0,Fair,2018-08-05T22:30:30Z,75,50,415.26,0.05,3.43,395.0,2.85,28.0,412.1,421.66,...
5207,2018-08-05 23:53:00,75,61,62,ESE,5,0,29.01,0.0,Fair,2018-08-05T23:29:08Z,75,50,415.17,0.06,2.52,740.0,2.42,53.0,412.87,422.99,...
5208,2018-08-06 00:53:00,75,58,55,E,3,0,29.01,0.0,Fair,2018-08-06T00:30:00Z,75,50,422.92,0.07,2.25,741.0,2.26,54.0,419.29,427.38,...
5209,2018-08-06 01:53:00,72,62,71,SSE,3,0,29.01,0.0,Fair,2018-08-06T01:29:40Z,75,50,428.11,0.08,2.71,753.0,2.71,55.0,424.71,432.91,...
5210,2018-08-06 02:53:00,71,60,68,CALM,0,0,29.0,0.0,Fair,2018-08-06T02:29:33Z,75,50,436.64,0.09,1.81,769.0,1.82,56.0,432.49,440.08,...
5211,2018-08-06 03:53:00,69,56,63,CALM,0,0,29.0,0.0,Fair,2018-08-06T03:29:33Z,75,50,434.64,0.09,3.79,774.0,3.8,56.0,430.72,440.65,...
5212,2018-08-06 04:53:00,70,60,71,ESE,5,0,29.02,0.0,Fair,2018-08-06T04:35:33Z,75,50,433.29,0.08,1.53,384.0,1.54,28.0,430.85,435.79,...
5213,2018-08-06 05:53:00,70,63,78,CALM,0,0,29.03,0.0,Fair,2018-08-06T05:29:25Z,75,50,437.06,0.09,1.26,782.0,1.26,56.0,434.96,439.25,...
5214,2018-08-06 06:53:00,73,61,66,CALM,0,0,29.05,0.0,Fair,2018-08-06T06:29:30Z,75,50,442.0,0.11,1.65,784.0,1.65,56.0,438.87,445.21,...
5215,2018-08-06 07:53:00,76,62,62,CALM,0,0,29.05,0.0,Fair,2018-08-06T07:29:30Z,75,50,436.12,0.09,4.53,788.0,4.55,56.0,430.02,442.39,...
5216,2018-08-06 08:53:00,82,61,49,VAR,5,0,29.05,0.0,Fair,2018-08-06T08:29:30Z,75,50,433.46,0.09,1.97,790.0,1.96,56.0,430.01,437.05,...
5217,2018-08-06 09:53:00,87,60,40,VAR,5,0,29.03,0.0,Fair,2018-08-06T09:29:30Z,75,50,428.72,0.08,1.54,796.0,1.53,56.0,425.69,431.12,...
5218,2018-08-06 10:53:00,93,60,33,VAR,6,0,29.02,0.0,Fair,2018-08-06T10:29:30Z,75,50,426.99,0.07,2.11,797.0,2.1,56.0,424.08,430.98,...
5219,2018-08-06 11:53:00,94,62,35,S,10,0,29.0,0.0,Fair,2018-08-06T11:29:30Z,75,50,441.02,0.1,10.22,795.0,10.28,56.0,428.98,465.78,...
5220,2018-08-06 12:53:00,96,60,30,S,7,0,28.98,0.0,Fair,2018-08-06T12:29:00Z,75,50,471.64,0.17,2.84,775.0,2.7,56.0,464.69,475.51,...
5221,2018-08-06 13:53:00,99,51,20,SSW,8,0,28.98,0.0,Fair,2018-08-06T13:39:00Z,75,50,467.2,0.13,3.64,399.0,3.34,29.0,457.48,471.28,...
5222,2018-08-06 14:53:00,99,51,20,S,12,0,28.96,0.0,Fair,2018-08-06T14:29:30Z,75,50,468.3,0.16,1.57,769.0,1.51,56.0,466.26,472.54,...
5223,2018-08-06 15:53:00,98,49,19,S,12,0,28.95,0.0,Fair,2018-08-06T15:29:30Z,75,50,458.96,0.14,5.63,772.0,5.64,56.0,450.9,469.15,...
5224,2018-08-06 16:53:00,96,51,22,SSE,7,0,28.95,0.0,Fair,2018-08-06T16:30:00Z,75,50,446.3,0.09,7.32,375.0,7.32,27.0,435.03,454.13,...
5225,2018-08-06 17:53:00,94,58,30,ESE,7,0,28.94,0.0,Fair,2018-08-06T17:29:54Z,75,50,435.1,0.09,2.54,737.0,2.35,53.0,432.06,441.75,...
5226,2018-08-06 18:53:00,89,60,38,ESE,8,0,28.95,0.0,Fair,2018-08-06T18:29:57Z,75,50,433.75,0.08,1.8,755.0,1.64,55.0,431.3,438.5,...
5227,2018-08-06 19:53:00,85,62,46,SE,6,0,28.96,0.0,Partly Cloudy,2018-08-06T19:29:37Z,75,50,427.72,0.07,5.66,764.0,5.42,56.0,420.63,443.78,...
5228,2018-08-06 20:53:00,85,62,46,SE,6,0,28.97,0.0,Fair,2018-08-06T20:29:37Z,75,50,436.26,0.09,10.48,760.0,10.0,56.0,420.25,455.99,...
5229,2018-08-06 21:53:00,81,64,56,ESE,6,0,28.97,0.0,Fair,2018-08-06T21:29:37Z,75,50,433.6,0.08,6.66,758.0,6.57,56.0,424.27,459.45,...
5230,2018-08-06 22:53:00,79,64,60,E,6,0,28.97,0.0,Fair,2018-08-06T22:34:30Z,75,50,434.42,0.08,10.15,384.0,9.79,29.0,422.72,453.86,...
5231,2018-08-06 23:53:00,81,58,45,E,3,0,28.98,0.0,Fair,2018-08-06T23:29:30Z,75,50,434.88,0.09,1.63,758.0,1.51,56.0,432.26,438.27,...
5232,2018-08-07 00:53:00,78,56,46,CALM,0,0,28.97,0.0,Fair,2018-08-07T00:29:30Z,75,50,445.61,0.11,5.64,756.0,5.17,56.0,437.11,464.44,...
