,Time,Temp (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip (in),Condition,average_measurement_time,elevation_m,intake_height_m,co2_ppm,co2_uncertainty,co2_SD_raw,co2_n_raw,co2_SD_minutes,co2_n_minutes,co2_min,co2_max,co2_flags
4369,2018-07-02 01:53:00,62,60,93,S,6,0,29.13,0.0,Cloudy,2018-07-02T01:29:30Z,75,50,419.53,0.06,3.35,904.0,2.88,56.0,416.73,430.81,...
4370,2018-07-02 02:53:00,62,60,93,SE,9,0,29.13,0.0,Cloudy,2018-07-02T02:25:05Z,75,50,419.76,0.06,1.22,668.0,1.2,41.0,418.4,422.94,...
4371,2018-07-02 03:53:00,62,60,93,SE,3,0,29.14,0.0,Cloudy,2018-07-02T03:29:30Z,75,50,418.96,0.06,1.25,913.0,1.22,56.0,416.91,421.08,...
4372,2018-07-02 04:53:00,62,60,93,CALM,0,0,29.15,0.0,Cloudy,2018-07-02T04:29:30Z,75,50,420.4,0.06,2.02,916.0,2.03,56.0,417.79,425.67,...
4373,2018-07-02 05:53:00,62,59,90,S,5,0,29.16,0.0,Cloudy,2018-07-02T05:26:00Z,75,50,429.1,0.08,2.33,820.0,1.99,50.0,424.76,434.51,...
4374,2018-07-02 06:53:00,63,59,87,VAR,3,0,29.16,0.0,Cloudy,2018-07-02T06:36:30Z,75,50,427.79,0.07,2.34,543.0,1.61,33.0,426.19,433.28,...
4375,2018-07-02 07:53:00,65,59,81,SE,3,0,29.17,0.0,Fair,2018-07-02T07:29:30Z,75,50,426.01,0.07,1.3,925.0,1.21,56.0,423.67,428.74,...
4376,2018-07-02 08:53:00,69,59,70,SE,6,0,29.16,0.0,Fair,2018-07-02T08:29:30Z,75,50,422.34,0.07,1.25,927.0,1.19,56.0,420.56,426.51,...
4377,2018-07-02 09:53:00,73,59,61,S,6,0,29.16,0.0,Fair,2018-07-02T09:32:30Z,75,50,421.43,0.06,0.9,479.0,0.83,29.0,420.38,423.26,...
4378,2018-07-02 10:53:00,76,58,54,SE,6,0,29.14,0.0,Fair,2018-07-02T10:29:30Z,75,50,423.41,0.07,3.66,926.0,3.36,56.0,421.32,438.52,...
4379,2018-07-02 11:53:00,78,58,50,S,13,0,29.13,0.0,Fair,2018-07-02T11:29:49Z,75,50,423.65,0.07,2.7,913.0,2.4,56.0,422.29,434.79,...
4380,2018-07-02 12:53:00,78,57,48,S,13,0,29.12,0.0,Fair,2018-07-02T12:29:42Z,75,50,422.88,0.07,1.47,874.0,1.35,55.0,421.82,427.78,...
4381,2018-07-02 13:53:00,79,57,47,SSE,8,0,29.09,0.0,Fair,2018-07-02T13:29:18Z,75,50,423.18,0.07,0.9,884.0,0.84,56.0,422.01,426.43,...
4382,2018-07-02 14:53:00,82,56,41,SSE,10,0,29.07,0.0,Fair,2018-07-02T14:29:18Z,75,50,423.08,0.07,0.92,883.0,0.87,56.0,421.92,426.01,...
4383,2018-07-02 15:53:00,80,55,42,S,10,0,29.05,0.0,Fair,2018-07-02T15:37:08Z,75,50,422.78,0.06,0.85,438.0,0.76,28.0,421.77,425.07,...
4384,2018-07-02 16:53:00,78,58,50,S,9,0,29.04,0.0,Fair,2018-07-02T16:29:37Z,75,50,425.17,0.07,2.03,887.0,1.88,56.0,422.51,431.86,...
4385,2018-07-02 17:53:00,76,59,56,SSE,9,0,29.04,0.0,Fair,2018-07-02T17:29:37Z,75,50,427.87,0.07,1.46,888.0,1.28,56.0,425.89,432.57,...
4386,2018-07-02 18:53:00,71,59,66,SSE,8,0,29.05,0.0,Fair,2018-07-02T18:29:04Z,75,50,427.83,0.07,3.12,889.0,2.91,56.0,425.09,441.01,...
4387,2018-07-02 19:53:00,70,58,65,S,6,0,29.05,0.0,Fair,2018-07-02T19:29:30Z,75,50,422.41,0.07,1.85,892.0,1.55,56.0,420.36,425.77,...
4388,2018-07-02 20:53:00,68,60,76,SE,10,0,29.07,0.0,Fair,2018-07-02T20:29:30Z,75,50,421.31,0.06,3.62,893.0,3.37,56.0,418.86,434.32,...
4389,2018-07-02 21:53:00,66,61,84,ESE,8,0,29.07,0.0,Fair,2018-07-02T21:29:30Z,75,50,421.36,0.06,5.45,897.0,4.69,56.0,417.69,437.1,...
4390,2018-07-02 22:53:00,65,62,90,ESE,8,0,29.08,0.0,Fair,2018-07-02T22:29:30Z,75,50,419.07,0.06,2.81,903.0,2.4,56.0,416.59,429.02,...
4391,2018-07-02 23:53:00,63,61,93,SSE,5,0,29.09,0.0,Fair,2018-07-02T23:27:00Z,75,50,419.17,0.06,3.08,840.0,2.74,52.0,417.14,433.61,...
4392,2018-07-03 00:53:00,62,61,96,ESE,8,0,29.09,0.0,Cloudy,2018-07-03T00:37:00Z,75,50,420.56,0.06,0.48,537.0,0.41,33.0,419.57,421.41,...
4393,2018-07-03 01:53:00,62,60,93,SE,8,0,29.1,0.0,Cloudy,2018-07-03T01:29:30Z,75,50,421.8,0.06,2.76,912.0,2.43,56.0,417.28,431.2,...
4394,2018-07-03 02:53:00,62,60,93,S,6,0,29.1,0.0,Cloudy,2018-07-03T02:29:30Z,75,50,418.3,0.06,2.64,911.0,2.43,56.0,416.69,427.32,...
4395,2018-07-03 03:53:00,62,60,93,S,6,0,29.1,0.0,Cloudy,2018-07-03T03:32:00Z,75,50,420.56,0.06,2.5,456.0,1.92,28.0,416.99,423.86,...
4396,2018-07-03 04:53:00,62,59,90,CALM,0,0,29.1,0.0,Cloudy,2018-07-03T04:29:55Z,75,50,425.54,0.07,2.18,890.0,2.07,56.0,421.71,431.73,...
4397,2018-07-03 05:53:00,63,59,87,S,5,0,29.11,0.0,Cloudy,2018-07-03T05:29:45Z,75,50,426.36,0.07,0.61,868.0,0.49,55.0,425.56,427.85,...
4398,2018-07-03 06:53:00,64,59,84,SSE,6,0,29.13,0.0,Cloudy,2018-07-03T06:29:22Z,75,50,427.37,0.07,7.1,882.0,5.91,56.0,421.15,449.43,...
4399,2018-07-03 07:53:00,65,59,81,SE,7,0,29.13,0.0,Cloudy,2018-07-03T07:29:22Z,75,50,421.83,0.06,2.38,886.0,2.01,56.0,418.81,426.37,...
4400,2018-07-03 08:53:00,68,58,70,S,6,0,29.12,0.0,Partly Cloudy,2018-07-03T08:29:22Z,75,50,419.51,0.06,1.42,891.0,1.29,56.0,417.31,423.52,...
4401,2018-07-03 09:53:00,71,58,63,SSW,6,0,29.12,0.0,Fair,2018-07-03T09:36:44Z,75,50,424.29,0.06,3.71,438.0,3.85,28.0,418.32,432.35,...
4402,2018-07-03 10:53:00,74,58,57,SSW,7,16,29.11,0.0,Fair,2018-07-03T10:29:41Z,75,50,420.0,0.06,2.82,897.0,2.82,56.0,416.68,425.76,...
4403,2018-07-03 11:53:00,75,58,55,S,5,0,29.1,0.0,Fair,2018-07-03T11:29:30Z,75,50,415.0,0.05,1.11,902.0,1.1,56.0,413.43,417.6,...
4404,2018-07-03 12:53:00,77,58,52,SSW,13,0,29.08,0.0,Fair,2018-07-03T12:29:30Z,75,50,415.97,0.06,1.53,903.0,1.44,56.0,413.72,419.41,...
4405,2018-07-03 13:53:00,77,58,52,S,10,0,29.08,0.0,Fair,2018-07-03T13:29:30Z,75,50,417.15,0.06,1.87,905.0,1.66,56.0,414.84,421.89,...
4406,2018-07-03 14:53:00,78,59,52,S,10,0,29.06,0.0,Fair,2018-07-03T14:29:30Z,75,50,417.1,0.06,2.73,909.0,2.66,56.0,414.33,426.13,...
4407,2018-07-03 15:53:00,77,58,52,S,10,0,29.06,0.0,Fair,2018-07-03T15:29:30Z,75,50,418.14,0.06,0.9,908.0,0.79,56.0,416.38,419.93,...
4408,2018-07-03 16:53:00,75,58,55,S,9,0,29.06,0.0,Fair,2018-07-03T16:29:30Z,75,50,419.41,0.06,1.42,908.0,1.4,56.0,416.78,421.95,...
4409,2018-07-03 17:53:00,73,59,61,S,8,0,29.06,0.0,Fair,2018-07-03T17:27:30Z,75,50,421.26,0.06,1.68,863.0,1.46,53.0,418.36,425.79,...
4410,2018-07-03 18:53:00,71,59,66,S,7,0,29.07,0.0,Fair,2018-07-03T18:38:00Z,75,50,414.35,0.05,0.92,501.0,0.76,31.0,413.37,416.42,...
4411,2018-07-03 19:53:00,68,59,73,S,7,0,29.08,0.0,Fair,2018-07-03T19:29:30Z,75,50,413.49,0.05,1.54,906.0,1.24,56.0,412.13,417.75,...
4412,2018-07-03 20:53:00,65,59,81,S,8,0,29.11,0.0,Fair,2018-07-03T20:29:30Z,75,50,414.36,0.05,2.77,907.0,2.55,56.0,412.1,421.7,...
4413,2018-07-03 21:53:00,64,60,87,S,6,0,29.11,0.0,Fair,2018-07-03T21:31:00Z,75,50,414.71,0.05,2.7,455.0,2.38,28.0,412.07,420.97,...
4414,2018-07-03 22:53:00,63,60,90,SSE,6,0,29.12,0.0,Fair,2018-07-03T22:29:30Z,75,50,414.31,0.05,3.5,909.0,2.98,56.0,412.0,424.12,...
4415,2018-07-03 23:53:00,62,60,93,S,5,0,29.13,0.0,Fair,2018-07-03T23:29:30Z,75,50,414.01,0.05,2.4,909.0,1.98,56.0,412.43,421.56,...
4416,2018-07-04 00:53:00,62,60,93,S,3,0,29.13,0.0,Mostly Cloudy,2018-07-04T00:29:37Z,75,50,414.41,0.05,3.2,882.0,2.77,55.0,412.43,424.14,...
4417,2018-07-04 01:53:00,62,60,93,VAR,3,0,29.13,0.0,Cloudy,2018-07-04T01:29:51Z,75,50,414.37,0.05,1.74,862.0,1.55,55.0,412.51,419.51,...
4418,2018-07-04 02:53:00,63,59,87,SSE,6,0,29.15,0.0,Cloudy,2018-07-04T02:29:30Z,75,50,415.04,0.05,1.15,867.0,1.15,56.0,413.43,417.5,...
4419,2018-07-04 03:53:00,63,59,87,SSE,8,0,29.16,0.0,Cloudy,2018-07-04T03:35:57Z,75,50,417.99,0.06,1.16,427.0,1.14,28.0,415.57,419.36,...
4420,2018-07-04 04:53:00,63,59,87,SE,9,0,29.17,0.0,Cloudy,2018-07-04T04:29:48Z,75,50,418.91,0.06,0.8,881.0,0.76,56.0,417.18,420.33,...
4421,2018-07-04 05:53:00,63,58,84,SSE,7,0,29.18,0.0,Cloudy,2018-07-04T05:29:48Z,75,50,419.65,0.06,0.88,886.0,0.85,56.0,417.61,421.06,...
4422,2018-07-04 06:53:00,63,58,84,S,6,0,29.19,0.0,Cloudy,2018-07-04T06:29:30Z,75,50,417.06,0.06,0.77,893.0,0.73,56.0,415.72,418.4,...
4423,2018-07-04 07:53:00,65,58,78,SSE,8,0,29.2,0.0,Mostly Cloudy,2018-07-04T07:29:30Z,75,50,414.48,0.05,0.98,900.0,0.94,56.0,412.52,416.34,...
4424,2018-07-04 08:53:00,69,58,68,ESE,8,0,29.19,0.0,Fair,2018-07-04T08:29:30Z,75,50,413.43,0.05,0.53,907.0,0.51,56.0,412.18,414.44,...
4425,2018-07-04 09:53:00,73,58,59,SE,7,0,29.18,0.0,Fair,2018-07-04T09:29:30Z,75,50,412.24,0.05,0.71,912.0,0.66,56.0,410.91,413.3,...
4426,2018-07-04 10:53:00,77,58,52,,0,0,29.16,0.0,Fair,2018-07-04T10:29:30Z,75,50,411.64,0.05,0.59,912.0,0.53,56.0,410.61,412.85,...
4427,2018-07-04 11:53:00,81,56,42,S,7,0,29.16,0.0,Fair,2018-07-04T11:28:30Z,75,50,411.25,0.05,0.61,900.0,0.59,55.0,410.11,412.52,...
4428,2018-07-04 12:53:00,82,58,44,S,13,0,29.16,0.0,Fair,2018-07-04T12:38:30Z,75,50,411.99,0.05,0.56,494.0,0.49,30.0,411.23,412.96,...
4429,2018-07-04 13:53:00,81,58,45,S,14,0,29.15,0.0,Fair,2018-07-04T13:29:30Z,75,50,411.64,0.05,0.65,921.0,0.61,56.0,410.66,413.49,...
4430,2018-07-04 14:53:00,82,58,44,S,8,0,29.14,0.0,Fair,2018-07-04T14:29:30Z,75,50,412.55,0.05,0.63,902.0,0.54,55.0,411.74,414.16,...
4431,2018-07-04 15:53:00,81,57,44,S,10,0,29.13,0.0,Fair,2018-07-04T15:30:30Z,75,50,413.6,0.05,0.75,426.0,0.73,26.0,412.51,414.68,...
4432,2018-07-04 16:53:00,79,59,50,S,14,0,29.13,0.0,Fair,2018-07-04T16:29:33Z,75,50,415.18,0.05,0.41,877.0,0.38,56.0,414.44,415.9,...
4433,2018-07-04 17:53:00,75,59,57,S,9,0,29.15,0.0,Fair,2018-07-04T17:29:33Z,75,50,417.1,0.06,1.03,878.0,0.93,56.0,415.89,422.74,...
4434,2018-07-04 18:53:00,72,60,66,S,8,0,29.16,0.0,Fair,2018-07-04T18:29:33Z,75,50,417.97,0.06,0.33,877.0,0.31,56.0,417.13,418.55,...
4435,2018-07-04 19:53:00,69,59,70,S,5,0,29.18,0.0,Fair,2018-07-04T19:29:33Z,75,50,416.73,0.06,1.1,877.0,1.02,56.0,415.06,420.08,...
4436,2018-07-04 20:53:00,68,59,73,S,3,0,29.2,0.0,Fair,2018-07-04T20:29:11Z,75,50,413.02,0.05,1.51,886.0,1.38,56.0,411.19,417.87,...
4437,2018-07-04 21:53:00,69,60,73,SE,5,0,29.2,0.0,Fair,2018-07-04T21:35:00Z,75,50,414.22,0.05,3.42,441.0,2.65,28.0,411.12,420.84,...
4438,2018-07-04 22:53:00,66,60,81,S,5,0,29.2,0.0,Fair,2018-07-04T22:29:30Z,75,50,412.38,0.05,2.56,896.0,2.35,56.0,410.72,420.75,...
4439,2018-07-04 23:53:00,64,61,90,S,3,0,29.21,0.0,Fair,2018-07-04T23:29:30Z,75,50,411.12,0.05,1.07,898.0,0.97,56.0,409.96,414.97,...
4440,2018-07-05 00:53:00,64,61,90,CALM,0,0,29.2,0.0,Fair,2018-07-05T00:29:30Z,75,50,411.01,0.05,0.36,898.0,0.35,56.0,410.32,411.61,...
4441,2018-07-05 01:53:00,63,61,93,S,3,0,29.19,0.0,Fair,2018-07-05T01:29:30Z,75,50,411.98,0.05,0.55,899.0,0.55,56.0,410.99,412.93,...
4442,2018-07-05 02:53:00,63,61,93,CALM,0,0,29.2,0.0,Fair,2018-07-05T02:29:30Z,75,50,413.22,0.05,0.83,903.0,0.83,56.0,412.25,415.21,...
4443,2018-07-05 03:53:00,63,61,93,CALM,0,0,29.21,0.0,Fair,2018-07-05T03:29:30Z,75,50,414.97,0.05,0.75,910.0,0.72,56.0,413.63,416.37,...
4444,2018-07-05 04:53:00,61,57,87,WNW,3,0,29.22,0.0,Fair,2018-07-05T04:29:30Z,75,50,418.35,0.06,1.32,909.0,1.32,56.0,416.28,421.28,...
4445,2018-07-05 05:53:00,64,57,78,CALM,0,0,29.23,0.0,Fair,2018-07-05T05:29:00Z,75,50,421.39,0.06,0.97,912.0,0.95,56.0,419.46,422.7,...
4446,2018-07-05 06:53:00,67,59,76,CALM,0,0,29.24,0.0,Fair,2018-07-05T06:39:30Z,75,50,425.55,0.07,0.52,457.0,0.49,28.0,424.44,426.38,...
4447,2018-07-05 07:53:00,71,58,63,SE,5,0,29.25,0.0,Partly Cloudy,2018-07-05T07:29:30Z,75,50,431.76,0.08,2.59,916.0,2.56,56.0,426.35,435.19,...
4448,2018-07-05 08:53:00,77,58,52,VAR,3,0,29.24,0.0,Partly Cloudy,2018-07-05T08:29:30Z,75,50,432.44,0.09,1.64,913.0,1.58,56.0,428.51,435.03,...
4449,2018-07-05 09:53:00,82,56,41,CALM,0,0,29.23,0.0,Partly Cloudy,2018-07-05T09:29:30Z,75,50,437.08,0.08,2.39,456.0,2.35,28.0,432.99,440.98,...
4450,2018-07-05 10:53:00,88,52,29,VAR,3,0,29.21,0.0,Partly Cloudy,2018-07-05T10:29:30Z,75,50,435.27,0.09,2.62,914.0,2.49,56.0,429.49,439.83,...
4451,2018-07-05 11:53:00,92,52,26,VAR,7,0,29.2,0.0,Partly Cloudy,2018-07-05T11:29:30Z,75,50,430.86,0.08,1.14,917.0,1.04,56.0,428.65,433.6,...
4452,2018-07-05 12:53:00,94,50,22,SSE,6,0,29.19,0.0,Fair,2018-07-05T12:29:50Z,75,50,432.83,0.09,3.57,915.0,3.21,57.0,428.36,440.45,...
4453,2018-07-05 13:53:00,96,47,19,VAR,5,0,29.17,0.0,Fair,2018-07-05T13:30:00Z,75,50,448.06,0.11,2.32,868.0,2.25,55.0,441.37,453.56,...
4454,2018-07-05 14:53:00,97,48,19,S,10,0,29.14,0.0,Fair,2018-07-05T14:29:41Z,75,50,444.87,0.11,3.76,878.0,3.71,56.0,439.76,450.74,...
4455,2018-07-05 15:53:00,97,51,21,S,8,0,29.12,0.0,Fair,2018-07-05T15:34:10Z,75,50,443.79,0.09,1.78,454.0,1.71,29.0,441.21,447.84,...
4456,2018-07-05 16:53:00,97,48,19,SSE,10,0,29.1,0.0,Fair,2018-07-05T16:29:03Z,75,50,439.36,0.1,2.56,877.0,2.57,56.0,437.22,446.7,...
4457,2018-07-05 17:53:00,97,38,13,W,8,0,29.11,0.0,Fair,2018-07-05T17:29:03Z,75,50,440.33,0.1,3.16,876.0,2.64,56.0,436.89,449.5,...
4458,2018-07-05 18:53:00,91,35,14,WNW,7,0,29.12,0.0,Fair,2018-07-05T18:29:03Z,75,50,438.13,0.09,5.72,877.0,4.94,56.0,433.23,455.51,...
4459,2018-07-05 19:53:00,87,36,16,WNW,5,0,29.12,0.0,Fair,2018-07-05T19:29:00Z,75,50,433.63,0.09,4.19,885.0,3.75,56.0,428.29,444.92,...
4460,2018-07-05 20:53:00,86,39,19,CALM,0,0,29.12,0.0,Partly Cloudy,2018-07-05T20:29:30Z,75,50,435.29,0.09,6.8,884.0,6.35,56.0,425.02,447.84,...
4461,2018-07-05 21:53:00,84,43,24,E,5,0,29.13,0.0,Partly Cloudy,2018-07-05T21:29:30Z,75,50,429.76,0.08,4.16,884.0,3.61,56.0,422.15,438.98,...
4462,2018-07-05 22:53:00,80,56,43,ESE,6,0,29.14,0.0,Partly Cloudy,2018-07-05T22:29:30Z,75,50,425.88,0.07,3.63,879.0,3.44,56.0,419.65,436.68,...
4463,2018-07-05 23:53:00,78,57,48,E,6,0,29.13,0.0,Partly Cloudy,2018-07-05T23:29:30Z,75,50,430.74,0.08,5.37,872.0,4.26,56.0,423.99,443.98,...
4464,2018-07-06 00:53:00,78,52,40,ENE,3,0,29.13,0.0,Cloudy,2018-07-06T00:39:00Z,75,50,443.22,0.09,9.7,437.0,9.13,28.0,432.6,464.98,...
4465,2018-07-06 01:53:00,77,46,33,CALM,0,0,29.11,0.0,Mostly Cloudy,2018-07-06T01:29:30Z,75,50,431.24,0.08,10.12,876.0,9.91,56.0,416.07,455.02,...
4466,2018-07-06 02:53:00,75,43,32,CALM,0,0,29.1,0.0,Partly Cloudy,2018-07-06T02:29:30Z,75,50,421.75,0.06,2.76,884.0,2.57,56.0,416.56,428.28,...
4467,2018-07-06 03:53:00,73,45,37,CALM,0,0,29.1,0.0,Partly Cloudy,2018-07-06T03:29:00Z,75,50,422.05,0.06,1.63,412.0,1.52,26.0,418.61,424.45,...
4468,2018-07-06 04:53:00,74,44,34,NW,3,0,29.09,0.0,Fair,2018-07-06T04:30:02Z,75,50,426.64,0.07,2.48,851.0,2.44,55.0,420.55,431.0,...
4469,2018-07-06 05:53:00,77,39,25,CALM,0,0,29.1,0.0,Fair,2018-07-06T05:29:45Z,75,50,437.07,0.09,2.82,864.0,2.79,56.0,431.36,442.54,...
4470,2018-07-06 06:53:00,83,44,25,ESE,3,0,29.12,0.0,Fair,2018-07-06T06:29:45Z,75,50,446.51,0.11,4.02,871.0,4.0,56.0,439.32,452.17,...
4471,2018-07-06 07:53:00,91,34,13,W,3,0,29.11,0.0,Fair,2018-07-06T07:29:45Z,75,50,448.97,0.11,1.76,878.0,1.66,56.0,445.54,452.15,...
4472,2018-07-06 08:53:00,99,33,10,WNW,6,0,29.09,0.0,Fair,2018-07-06T08:29:45Z,75,50,451.87,0.12,9.15,884.0,9.01,56.0,436.38,470.07,...
4473,2018-07-06 09:53:00,107,30,7,SW,7,0,29.08,0.0,Fair,2018-07-06T09:33:44Z,75,50,442.56,0.09,10.22,459.0,10.27,29.0,429.92,456.85,...
4474,2018-07-06 10:53:00,110,24,5,SW,7,0,29.08,0.0,Fair,2018-07-06T10:28:49Z,75,50,433.25,0.08,6.34,892.0,6.06,56.0,426.42,451.62,...
4475,2018-07-06 11:53:00,112,29,6,S,8,0,29.06,0.0,Fair,2018-07-06T11:29:30Z,75,50,456.07,0.13,8.25,889.0,7.75,56.0,436.54,471.75,...
4476,2018-07-06 12:53:00,113,33,7,SSE,9,0,29.04,0.0,Fair,2018-07-06T12:29:30Z,75,50,467.41,0.16,12.52,883.0,12.22,56.0,451.56,511.57,...
4477,2018-07-06 13:53:00,112,32,6,S,10,0,29.02,0.0,Fair,2018-07-06T13:29:30Z,75,50,474.17,0.18,5.6,885.0,5.4,56.0,464.06,483.8,...
4478,2018-07-06 14:53:00,113,30,6,SSW,9,0,29.0,0.0,Fair,2018-07-06T14:29:30Z,75,50,475.92,0.18,8.56,892.0,8.61,56.0,463.79,491.49,...
4479,2018-07-06 15:53:00,113,35,7,W,13,0,28.98,0.0,Fair,2018-07-06T15:29:30Z,75,50,485.05,0.2,6.57,895.0,6.61,56.0,476.5,494.95,...
4480,2018-07-06 16:53:00,112,35,7,W,14,0,28.98,0.0,Fair,2018-07-06T16:29:30Z,75,50,481.02,0.19,2.32,902.0,2.27,56.0,474.07,485.46,...
4481,2018-07-06 17:53:00,108,40,10,W,16,0,28.97,0.0,Fair,2018-07-06T17:29:30Z,75,50,478.18,0.18,5.07,897.0,5.06,56.0,465.22,484.56,...
4482,2018-07-06 18:53:00,106,36,9,WNW,9,0,28.98,0.0,Fair,2018-07-06T18:38:55Z,75,50,479.22,0.15,5.4,427.0,4.51,27.0,466.78,486.27,...
4483,2018-07-06 19:53:00,102,36,10,NW,9,0,28.98,0.0,Fair,2018-07-06T19:29:30Z,75,50,474.03,0.18,6.75,880.0,6.18,56.0,463.08,488.14,...
4484,2018-07-06 20:53:00,99,37,12,WNW,7,0,29.0,0.0,Fair,2018-07-06T20:29:30Z,75,50,473.07,0.17,8.75,875.0,8.19,56.0,451.42,487.91,...
4485,2018-07-06 21:53:00,98,38,12,NW,7,0,29.01,0.0,Partly Cloudy,2018-07-06T21:28:00Z,75,50,445.76,0.1,9.47,443.0,9.02,28.0,431.7,462.67,...
4486,2018-07-06 22:53:00,96,39,14,W,3,0,29.01,0.0,Fair,2018-07-06T22:29:30Z,75,50,430.31,0.08,8.96,916.0,8.77,56.0,418.7,451.05,...
4487,2018-07-06 23:53:00,93,41,16,NE,3,0,29.01,0.0,Fair,2018-07-06T23:29:30Z,75,50,426.5,0.07,3.86,930.0,3.69,56.0,419.47,435.59,...
