,Time,Temp (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip (in),Condition,average_measurement_time,elevation_m,intake_height_m,co2_ppm,co2_uncertainty,co2_SD_raw,co2_n_raw,co2_SD_minutes,co2_n_minutes,co2_min,co2_max,co2_flags
8034,2018-12-01 18:53:00,57,44,62,W,8,0,29.06,0.0,Fair,2018-12-01T18:29:30Z,75,50,433.3,0.07,3.39,975.0,3.29,56.0,430.59,444.3,...
8035,2018-12-01 19:53:00,56,44,64,W,9,0,29.07,0.0,Mostly Cloudy,2018-12-01T19:29:30Z,75,50,427.85,0.06,3.36,975.0,2.98,56.0,421.43,441.92,...
8036,2018-12-01 20:53:00,56,46,69,WNW,5,0,29.08,0.0,Fair,2018-12-01T20:37:32Z,75,50,431.36,0.06,7.03,492.0,6.17,29.0,423.61,443.74,...
8037,2018-12-01 21:53:00,54,46,75,WNW,5,0,29.08,0.0,Cloudy,2018-12-01T21:29:28Z,75,50,431.48,0.07,5.38,914.0,5.0,55.0,426.85,444.82,...
8038,2018-12-01 22:53:00,53,45,74,NNW,5,0,29.08,0.0,Fair,2018-12-01T22:29:37Z,75,50,428.76,0.06,7.79,921.0,7.59,56.0,423.0,455.47,...
8039,2018-12-01 23:53:00,53,40,61,NW,7,0,29.09,0.0,Fair,2018-12-01T23:29:37Z,75,50,428.15,0.06,5.23,927.0,4.41,56.0,423.13,447.54,...
8040,2018-12-02 00:53:00,54,33,45,N,12,22,29.1,0.0,Fair,2018-12-02T00:29:37Z,75,50,427.79,0.06,6.19,933.0,5.5,56.0,421.21,445.86,...
8041,2018-12-02 01:53:00,53,33,47,NNW,10,0,29.11,0.0,Fair,2018-12-02T01:26:50Z,75,50,429.3,0.06,3.29,872.0,3.22,52.0,423.85,435.19,...
8042,2018-12-02 02:53:00,53,33,47,NNW,12,0,29.12,0.0,Fair,2018-12-02T02:36:30Z,75,50,432.42,0.06,1.14,554.0,0.98,33.0,430.88,435.16,...
8043,2018-12-02 03:53:00,52,33,49,N,10,0,29.13,0.0,Fair,2018-12-02T03:29:30Z,75,50,445.0,0.09,5.49,951.0,5.4,56.0,433.91,459.38,...
8044,2018-12-02 04:53:00,50,34,54,NW,6,0,29.13,0.0,Fair,2018-12-02T04:29:30Z,75,50,457.92,0.12,8.79,953.0,8.76,56.0,445.0,478.23,...
8045,2018-12-02 05:53:00,48,34,58,NW,5,0,29.14,0.0,Fair,2018-12-02T05:29:30Z,75,50,473.0,0.15,11.2,958.0,11.11,56.0,459.27,492.26,...
8046,2018-12-02 06:53:00,50,34,54,NW,6,0,29.16,0.0,Fair,2018-12-02T06:29:30Z,75,50,470.91,0.15,9.2,969.0,8.87,56.0,454.12,488.58,...
8047,2018-12-02 07:53:00,49,34,56,N,8,0,29.17,0.0,Fair,2018-12-02T07:29:30Z,75,50,461.89,0.13,18.56,974.0,18.24,56.0,433.17,498.96,...
8048,2018-12-02 08:53:00,52,34,50,NNW,8,0,29.2,0.0,Partly Cloudy,2018-12-02T08:29:30Z,75,50,466.76,0.14,15.55,974.0,15.48,56.0,445.63,492.54,...
8049,2018-12-02 09:53:00,54,32,43,NNW,15,0,29.2,0.0,Partly Cloudy,2018-12-02T09:29:30Z,75,50,466.78,0.14,12.97,974.0,12.78,56.0,442.99,492.04,...
8050,2018-12-02 10:53:00,57,33,40,N,13,0,29.23,0.0,Fair,2018-12-02T10:22:00Z,75,50,459.34,0.12,11.48,729.0,11.53,42.0,444.4,485.61,...
8051,2018-12-02 11:53:00,57,32,39,NNW,16,0,29.21,0.0,Fair,2018-12-02T11:32:30Z,75,50,459.88,0.11,6.99,712.0,6.67,41.0,440.96,467.6,...
8052,2018-12-02 12:53:00,59,33,38,WNW,10,21,29.19,0.0,Fair,2018-12-02T12:29:30Z,75,50,455.69,0.12,10.78,972.0,10.74,56.0,437.53,474.92,...
8053,2018-12-02 13:53:00,61,33,35,WNW,12,0,29.17,0.0,Fair,2018-12-02T13:29:30Z,75,50,456.26,0.12,6.87,969.0,6.8,56.0,446.12,473.64,...
8054,2018-12-02 14:53:00,62,32,32,W,13,0,29.15,0.0,Fair,2018-12-02T14:36:30Z,75,50,462.63,0.11,11.64,486.0,11.6,28.0,444.3,481.82,...
8055,2018-12-02 15:53:00,61,31,32,WNW,13,20,29.15,0.0,Fair,2018-12-02T15:29:30Z,75,50,462.95,0.13,13.29,977.0,12.75,56.0,438.4,478.08,...
8056,2018-12-02 16:53:00,60,31,33,NW,10,0,29.16,0.0,Fair,2018-12-02T16:29:30Z,75,50,451.64,0.11,10.48,979.0,10.03,56.0,436.36,473.07,...
8057,2018-12-02 17:53:00,58,28,32,NW,12,0,29.18,0.0,Partly Cloudy,2018-12-02T17:30:06Z,75,50,430.98,0.07,2.33,993.0,2.31,58.0,427.78,436.53,...
8058,2018-12-02 18:53:00,56,28,34,NNW,10,0,29.21,0.0,Partly Cloudy,2018-12-02T18:29:45Z,75,50,428.88,0.06,3.82,932.0,3.8,56.0,421.05,434.92,...
8059,2018-12-02 19:53:00,54,27,35,NNW,13,0,29.22,0.0,Fair,2018-12-02T19:27:54Z,75,50,420.69,0.05,1.16,899.0,1.11,54.0,419.17,424.76,...
8060,2018-12-02 20:53:00,52,30,43,NNW,12,0,29.24,0.0,Partly Cloudy,2018-12-02T20:37:32Z,75,50,419.19,0.05,0.45,519.0,0.41,31.0,418.21,420.0,...
8061,2018-12-02 21:53:00,51,30,44,NW,9,0,29.24,0.0,Partly Cloudy,2018-12-02T21:29:07Z,75,50,419.33,0.05,0.29,933.0,0.25,56.0,418.57,419.98,...
8062,2018-12-02 22:53:00,51,31,46,W,5,0,29.26,0.0,Mostly Cloudy,2018-12-02T22:29:07Z,75,50,420.54,0.05,1.21,933.0,1.11,56.0,418.9,424.92,...
8063,2018-12-02 23:53:00,50,32,50,CALM,0,0,29.27,0.0,Mostly Cloudy,2018-12-02T23:29:07Z,75,50,420.85,0.05,2.28,934.0,2.01,56.0,418.5,428.25,...
8064,2018-12-03 00:53:00,49,34,56,CALM,0,0,29.27,0.0,Cloudy,2018-12-03T00:29:07Z,75,50,423.56,0.05,2.08,942.0,2.09,56.0,419.54,426.63,...
8065,2018-12-03 01:53:00,47,35,63,CALM,0,0,29.27,0.0,Mostly Cloudy,2018-12-03T01:28:49Z,75,50,433.34,0.07,3.17,946.0,3.11,56.0,426.73,438.29,...
8066,2018-12-03 02:53:00,47,35,63,NNW,5,0,29.29,0.0,Mostly Cloudy,2018-12-03T02:29:30Z,75,50,439.6,0.08,5.85,954.0,5.69,56.0,429.59,452.91,...
8067,2018-12-03 03:53:00,48,37,66,CALM,0,0,29.28,0.0,Cloudy,2018-12-03T03:29:30Z,75,50,470.72,0.15,11.2,955.0,10.88,56.0,451.63,497.58,...
8068,2018-12-03 04:53:00,48,37,66,CALM,0,0,29.28,0.0,Cloudy,2018-12-03T04:23:00Z,75,50,470.92,0.15,11.13,755.0,10.85,44.0,453.99,494.01,...
8069,2018-12-03 05:53:00,49,34,56,CALM,0,0,29.29,0.0,Cloudy,2018-12-03T05:33:00Z,75,50,459.33,0.11,6.12,702.0,5.7,40.0,445.46,469.68,...
8070,2018-12-03 06:53:00,48,36,63,CALM,0,0,29.3,0.0,Cloudy,2018-12-03T06:29:30Z,75,50,457.89,0.12,6.97,984.0,6.68,56.0,448.03,472.43,...
8071,2018-12-03 07:53:00,48,37,66,CALM,0,0,29.31,0.0,Mostly Cloudy,2018-12-03T07:29:30Z,75,50,449.46,0.1,4.54,988.0,4.26,56.0,442.69,459.63,...
8072,2018-12-03 08:53:00,50,37,61,CALM,0,0,29.31,0.0,Partly Cloudy,2018-12-03T08:36:00Z,75,50,453.75,0.1,2.93,493.0,2.31,28.0,449.82,457.52,...
8073,2018-12-03 09:53:00,53,36,52,CALM,0,0,29.33,0.0,Fair,2018-12-03T09:29:30Z,75,50,447.78,0.1,3.32,988.0,3.18,56.0,440.11,453.26,...
8074,2018-12-03 10:53:00,58,36,44,CALM,0,0,29.33,0.0,Fair,2018-12-03T10:29:30Z,75,50,453.77,0.11,2.97,988.0,2.2,56.0,449.46,459.52,...
8075,2018-12-03 11:53:00,62,31,31,CALM,0,0,29.32,0.0,Fair,2018-12-03T11:29:42Z,75,50,455.84,0.12,5.25,997.0,4.94,57.0,435.62,467.65,...
8076,2018-12-03 12:53:00,62,30,30,SE,5,0,29.29,0.0,Fair,2018-12-03T12:30:05Z,75,50,461.03,0.12,7.03,957.0,6.92,56.0,451.7,476.1,...
8077,2018-12-03 13:53:00,64,32,30,CALM,0,0,29.26,0.0,Fair,2018-12-03T13:28:25Z,75,50,471.44,0.15,6.1,928.0,5.2,55.0,457.45,480.76,...
8078,2018-12-03 14:53:00,65,32,29,,0,0,29.25,0.0,Fair,2018-12-03T14:38:04Z,75,50,472.59,0.12,8.11,511.0,6.64,30.0,459.75,483.91,...
8079,2018-12-03 15:53:00,66,32,28,CALM,0,0,29.24,0.0,Fair,2018-12-03T15:29:11Z,75,50,473.58,0.15,4.32,955.0,3.05,56.0,462.74,479.14,...
8080,2018-12-03 16:53:00,65,31,28,CALM,0,0,29.23,0.0,Fair,2018-12-03T16:29:11Z,75,50,470.33,0.14,4.72,956.0,4.47,56.0,460.65,476.47,...
8081,2018-12-03 17:53:00,63,32,31,S,3,0,29.24,0.0,Partly Cloudy,2018-12-03T17:29:11Z,75,50,451.05,0.1,9.82,961.0,9.7,56.0,433.82,467.0,...
8082,2018-12-03 18:53:00,61,35,38,WSW,5,0,29.25,0.0,Fair,2018-12-03T18:29:11Z,75,50,425.64,0.06,3.72,963.0,3.48,56.0,420.17,442.32,...
8083,2018-12-03 19:53:00,56,35,45,NNE,3,0,29.25,0.0,Partly Cloudy,2018-12-03T19:29:11Z,75,50,424.35,0.06,4.05,958.0,3.65,56.0,419.92,434.76,...
8084,2018-12-03 20:53:00,55,35,47,WSW,3,0,29.25,0.0,Fair,2018-12-03T20:29:30Z,75,50,427.0,0.06,4.52,957.0,4.03,56.0,422.79,439.88,...
8085,2018-12-03 21:53:00,54,37,53,ENE,3,0,29.27,0.0,Fair,2018-12-03T21:26:45Z,75,50,427.98,0.06,4.08,709.0,3.87,41.0,424.65,439.3,...
8086,2018-12-03 22:53:00,52,35,53,CALM,0,0,29.27,0.0,Partly Cloudy,2018-12-03T22:23:30Z,75,50,426.74,0.06,1.92,767.0,1.6,45.0,423.97,431.44,...
8087,2018-12-03 23:53:00,50,36,59,N,3,0,29.26,0.0,Partly Cloudy,2018-12-03T23:33:30Z,75,50,431.71,0.06,4.59,678.0,4.06,39.0,424.78,441.24,...
8088,2018-12-04 00:53:00,51,35,54,CALM,0,0,29.25,0.0,Partly Cloudy,2018-12-04T00:29:30Z,75,50,436.68,0.08,3.22,976.0,3.05,56.0,429.2,444.07,...
8089,2018-12-04 01:53:00,49,36,61,CALM,0,0,29.24,0.0,Partly Cloudy,2018-12-04T01:29:30Z,75,50,448.59,0.1,6.19,979.0,6.05,56.0,439.15,462.68,...
8090,2018-12-04 02:53:00,49,35,59,CALM,0,0,29.24,0.0,Mostly Cloudy,2018-12-04T02:35:30Z,75,50,514.87,0.2,33.23,485.0,33.62,28.0,453.95,549.5,...
8091,2018-12-04 03:53:00,50,32,50,NW,7,0,29.24,0.0,Partly Cloudy,2018-12-04T03:29:30Z,75,50,493.68,0.2,24.09,974.0,23.87,56.0,458.92,532.29,...
8092,2018-12-04 04:53:00,47,36,66,N,3,0,29.24,0.0,Partly Cloudy,2018-12-04T04:29:41Z,75,50,454.33,0.11,13.55,945.0,12.9,55.0,435.38,486.05,...
8093,2018-12-04 05:53:00,48,31,52,WNW,5,0,29.23,0.0,Partly Cloudy,2018-12-04T05:29:52Z,75,50,425.52,0.06,6.49,945.0,6.36,56.0,418.62,438.59,...
8094,2018-12-04 06:53:00,49,28,44,NNW,9,0,29.24,0.0,Mostly Cloudy,2018-12-04T06:29:52Z,75,50,420.08,0.05,1.08,955.0,0.82,56.0,418.25,422.03,...
8095,2018-12-04 07:53:00,46,33,61,N,3,0,29.25,0.0,Fair,2018-12-04T07:28:57Z,75,50,419.65,0.05,1.13,967.0,0.9,56.0,417.73,422.06,...
8096,2018-12-04 08:53:00,50,32,50,NW,3,0,29.25,0.0,Fair,2018-12-04T08:38:35Z,75,50,416.49,0.05,0.77,504.0,0.67,29.0,415.21,418.38,...
8097,2018-12-04 09:53:00,57,27,32,CALM,0,0,29.26,0.0,Fair,2018-12-04T09:29:15Z,75,50,415.23,0.05,0.47,977.0,0.44,56.0,414.33,416.08,...
8098,2018-12-04 10:53:00,62,26,25,CALM,0,0,29.26,0.0,Fair,2018-12-04T10:29:15Z,75,50,415.27,0.05,0.43,981.0,0.38,56.0,414.6,416.09,...
8099,2018-12-04 11:53:00,64,25,23,N,3,0,29.22,0.0,Fair,2018-12-04T11:29:03Z,75,50,415.55,0.05,0.45,984.0,0.37,56.0,414.83,416.84,...
8100,2018-12-04 12:53:00,66,22,19,SE,14,0,29.18,0.0,Fair,2018-12-04T12:29:30Z,75,50,416.59,0.05,1.09,981.0,0.94,56.0,415.36,419.0,...
8101,2018-12-04 13:53:00,67,24,20,SE,10,0,29.15,0.0,Fair,2018-12-04T13:29:30Z,75,50,418.91,0.05,1.79,984.0,1.59,56.0,417.19,424.34,...
8102,2018-12-04 14:53:00,68,24,19,SSE,14,0,29.13,0.0,Fair,2018-12-04T14:29:30Z,75,50,421.04,0.05,2.06,987.0,1.53,56.0,417.69,425.15,...
8103,2018-12-04 15:53:00,68,24,19,SE,8,16,29.11,0.0,Fair,2018-12-04T15:29:30Z,75,50,421.19,0.05,1.94,990.0,1.47,56.0,416.99,423.6,...
8104,2018-12-04 16:53:00,68,23,18,SE,10,0,29.1,0.0,Fair,2018-12-04T16:24:00Z,75,50,420.09,0.05,1.83,817.0,1.51,46.0,417.0,422.83,...
8105,2018-12-04 17:53:00,64,29,27,SSW,5,0,29.1,0.0,Partly Cloudy,2018-12-04T17:34:30Z,75,50,419.77,0.05,2.24,657.0,2.0,37.0,416.06,424.53,...
8106,2018-12-04 18:53:00,61,32,34,CALM,0,0,29.12,0.0,Fair,2018-12-04T18:29:30Z,75,50,419.84,0.05,2.18,992.0,1.91,56.0,416.94,424.12,...
8107,2018-12-04 19:53:00,60,31,33,CALM,0,0,29.12,0.0,Fair,2018-12-04T19:29:30Z,75,50,419.86,0.05,2.69,992.0,2.22,56.0,416.88,427.13,...
8108,2018-12-04 20:53:00,55,33,43,CALM,0,0,29.14,0.0,Partly Cloudy,2018-12-04T20:34:30Z,75,50,420.75,0.05,3.36,514.0,2.83,29.0,416.43,426.25,...
8109,2018-12-04 21:53:00,53,34,48,CALM,0,0,29.15,0.0,Partly Cloudy,2018-12-04T21:29:30Z,75,50,419.44,0.05,3.05,995.0,2.69,56.0,415.09,424.97,...
8110,2018-12-04 22:53:00,51,33,50,CALM,0,0,29.15,0.0,Partly Cloudy,2018-12-04T22:29:31Z,75,50,421.38,0.05,9.19,960.0,6.94,56.0,414.16,456.97,...
8111,2018-12-04 23:53:00,51,30,44,NW,6,0,29.14,0.0,Partly Cloudy,2018-12-04T23:29:03Z,75,50,425.39,0.06,5.94,952.0,5.74,56.0,415.34,435.9,...
8112,2018-12-05 00:53:00,52,28,40,NNW,8,0,29.16,0.0,Mostly Cloudy,2018-12-05T00:29:03Z,75,50,431.43,0.07,3.19,955.0,2.99,56.0,423.85,437.36,...
8113,2018-12-05 01:53:00,52,29,41,CALM,0,0,29.15,0.0,Cloudy,2018-12-05T01:29:03Z,75,50,442.99,0.09,12.67,958.0,12.11,56.0,429.06,478.21,...
8114,2018-12-05 02:53:00,51,33,50,NNE,3,0,29.12,0.0,Light Rain,2018-12-05T02:38:43Z,75,50,465.23,0.11,37.55,474.0,37.63,28.0,436.57,530.71,...
8115,2018-12-05 03:53:00,51,39,63,W,7,0,29.09,0.0,Cloudy,2018-12-05T03:29:22Z,75,50,469.81,0.14,24.54,964.0,24.24,56.0,433.06,539.23,...
8116,2018-12-05 04:53:00,52,38,59,WSW,3,0,29.09,0.0,Cloudy,2018-12-05T04:29:22Z,75,50,459.48,0.12,9.88,967.0,9.26,56.0,443.27,473.72,...
8117,2018-12-05 05:53:00,51,41,68,NNW,8,0,29.11,0.0,Light Rain,2018-12-05T05:29:30Z,75,50,469.7,0.15,11.38,971.0,10.3,56.0,445.12,486.62,...
8118,2018-12-05 06:53:00,50,41,71,VAR,5,0,29.06,0.1,Light Rain,2018-12-05T06:29:30Z,75,50,458.47,0.12,15.53,986.0,15.09,56.0,438.59,485.27,...
8119,2018-12-05 07:53:00,49,42,77,NNW,3,0,29.1,0.0,Cloudy,2018-12-05T07:29:30Z,75,50,442.28,0.09,6.83,1004.0,6.57,56.0,431.53,455.86,...
8120,2018-12-05 08:53:00,50,41,71,NNW,8,0,29.12,0.0,Cloudy,2018-12-05T08:29:30Z,75,50,439.06,0.08,8.63,1010.0,8.49,56.0,426.1,456.46,...
8121,2018-12-05 09:53:00,52,43,71,CALM,0,0,29.14,0.0,Cloudy,2018-12-05T09:29:30Z,75,50,438.65,0.08,5.96,1014.0,5.88,56.0,431.39,452.27,...
8122,2018-12-05 10:53:00,54,41,62,SE,5,0,29.13,0.0,Cloudy,2018-12-05T10:25:00Z,75,50,441.72,0.09,2.45,872.0,2.17,48.0,436.12,444.7,...
8123,2018-12-05 11:53:00,56,41,57,SE,13,20,29.11,0.0,Cloudy,2018-12-05T11:35:30Z,75,50,439.86,0.07,1.55,637.0,1.44,35.0,437.12,442.58,...
8124,2018-12-05 12:53:00,58,39,49,SSE,12,0,29.08,0.0,Cloudy,2018-12-05T12:29:30Z,75,50,445.54,0.09,3.51,1014.0,3.37,56.0,436.66,450.4,...
8125,2018-12-05 13:53:00,57,45,64,E,12,24,29.06,0.0,Cloudy,2018-12-05T13:29:30Z,75,50,446.41,0.1,9.79,1010.0,9.8,56.0,434.5,466.18,...
8126,2018-12-05 14:53:00,56,44,64,SE,9,0,29.04,0.0,Cloudy,2018-12-05T14:33:30Z,75,50,454.06,0.1,5.49,526.0,5.31,29.0,444.87,462.75,...
8127,2018-12-05 15:53:00,53,46,77,SE,8,0,29.04,0.0,Light Rain,2018-12-05T15:29:30Z,75,50,454.73,0.11,4.12,1016.0,3.3,56.0,449.46,462.63,...
8128,2018-12-05 16:53:00,52,48,86,N,3,0,29.04,0.0,Cloudy,2018-12-05T16:29:17Z,75,50,455.51,0.12,4.3,1023.0,3.69,57.0,449.01,462.48,...
8129,2018-12-05 17:53:00,52,49,89,S,7,0,29.03,0.0,Light Rain,2018-12-05T17:29:20Z,75,50,448.99,0.1,5.49,979.0,4.77,55.0,437.1,458.42,...
8130,2018-12-05 18:53:00,52,50,93,CALM,0,0,29.05,0.1,Heavy Rain,2018-12-05T18:29:11Z,75,50,436.54,0.07,5.37,977.0,5.19,56.0,424.68,446.84,...
8131,2018-12-05 19:53:00,51,51,100,NE,3,0,29.05,0.1,Light Rain,2018-12-05T19:29:11Z,75,50,430.49,0.06,4.81,980.0,4.48,56.0,423.52,441.01,...
8132,2018-12-05 20:53:00,51,51,100,S,3,0,29.07,0.1,Light Rain,2018-12-05T20:37:55Z,75,50,431.76,0.06,4.19,482.0,2.96,28.0,424.9,437.92,...
8133,2018-12-05 21:53:00,52,51,97,SW,5,0,29.06,0.0,Cloudy,2018-12-05T21:29:30Z,75,50,432.19,0.07,3.31,984.0,2.52,56.0,427.16,440.01,...
8134,2018-12-05 22:53:00,52,52,100,NNW,6,0,29.07,0.0,Light Rain,2018-12-05T22:29:30Z,75,50,435.88,0.07,5.87,987.0,5.33,56.0,426.3,445.41,...
8135,2018-12-05 23:53:00,52,51,97,SW,3,0,29.06,0.1,Heavy Rain,2018-12-05T23:29:30Z,75,50,430.59,0.06,4.71,991.0,3.73,56.0,424.5,444.53,...
8136,2018-12-06 00:53:00,52,52,100,W,6,0,29.05,0.1,Rain,2018-12-06T00:29:07Z,75,50,434.66,0.07,4.92,993.0,4.46,56.0,424.87,443.73,...
8137,2018-12-06 01:53:00,51,51,100,W,6,0,29.05,0.0,Light Rain,2018-12-06T01:29:30Z,75,50,433.84,0.07,4.01,1003.0,3.49,56.0,426.77,443.11,...
8138,2018-12-06 02:53:00,49,49,100,NW,6,0,29.04,0.1,Rain,2018-12-06T02:29:30Z,75,50,445.83,0.1,11.16,1005.0,10.27,56.0,430.79,474.93,...
8139,2018-12-06 03:53:00,49,49,100,WNW,7,0,29.03,0.0,Light Rain,2018-12-06T03:29:30Z,75,50,441.14,0.09,6.0,1012.0,5.5,56.0,431.65,452.1,...
8140,2018-12-06 04:53:00,49,48,97,NW,7,0,29.03,0.1,Light Rain,2018-12-06T04:26:00Z,75,50,450.91,0.11,5.04,905.0,4.67,50.0,440.22,460.1,...
8141,2018-12-06 05:53:00,48,48,100,NW,8,0,29.03,0.2,Rain,2018-12-06T05:36:30Z,75,50,441.86,0.08,3.88,599.0,3.47,33.0,433.26,447.72,...
8142,2018-12-06 06:53:00,49,49,100,NW,6,0,29.03,0.2,Rain,2018-12-06T06:29:30Z,75,50,430.78,0.07,5.68,1020.0,5.53,56.0,422.22,443.19,...
8143,2018-12-06 07:53:00,49,49,100,NW,3,0,29.02,0.2,Rain,2018-12-06T07:29:30Z,75,50,422.62,0.05,1.24,1023.0,1.08,56.0,420.23,424.67,...
8144,2018-12-06 08:53:00,49,48,97,WNW,6,0,29.03,0.2,Heavy Rain,2018-12-06T08:32:30Z,75,50,422.78,0.05,1.1,528.0,1.03,29.0,420.51,424.64,...
8145,2018-12-06 09:53:00,47,47,100,W,13,0,29.08,0.3,Heavy Rain,2018-12-06T09:29:30Z,75,50,420.07,0.05,1.02,1020.0,0.95,56.0,418.45,422.78,...
8146,2018-12-06 10:53:00,47,45,93,WNW,6,0,29.13,0.5,Heavy Rain,2018-12-06T10:29:30Z,75,50,423.09,0.05,1.34,1020.0,1.31,56.0,420.83,425.68,...
8147,2018-12-06 11:53:00,50,45,83,NNW,9,0,29.07,0.1,Light Rain,2018-12-06T11:29:28Z,75,50,420.97,0.05,2.04,1002.0,2.05,57.0,418.39,426.11,...
8148,2018-12-06 12:53:00,51,47,86,NW,5,0,29.04,0.0,Cloudy,2018-12-06T12:29:18Z,75,50,421.07,0.05,0.89,974.0,0.75,56.0,419.67,423.09,...
8149,2018-12-06 13:53:00,50,47,89,NW,6,0,29.05,0.1,Light Rain,2018-12-06T13:29:18Z,75,50,421.47,0.05,2.94,979.0,2.84,56.0,418.67,428.42,...
8150,2018-12-06 14:53:00,49,47,93,NW,5,0,29.04,0.1,Light Rain,2018-12-06T14:37:08Z,75,50,422.98,0.05,2.57,480.0,2.45,28.0,418.12,427.6,...
8151,2018-12-06 15:53:00,50,48,93,WSW,12,0,29.02,0.0,Cloudy,2018-12-06T15:29:37Z,75,50,425.34,0.06,2.33,979.0,2.04,56.0,421.06,431.85,...
8152,2018-12-06 16:53:00,51,46,83,WNW,5,0,29.03,0.0,Cloudy,2018-12-06T16:29:37Z,75,50,420.03,0.05,1.45,984.0,1.3,56.0,417.5,425.19,...
8153,2018-12-06 17:53:00,52,45,77,CALM,0,0,29.04,0.0,Cloudy,2018-12-06T17:29:37Z,75,50,422.04,0.05,3.96,988.0,3.68,56.0,417.81,434.58,...
8154,2018-12-06 18:53:00,50,46,86,SE,5,0,29.07,0.0,Partly Cloudy,2018-12-06T18:29:09Z,75,50,426.19,0.06,6.83,992.0,6.43,56.0,419.81,445.27,...
8155,2018-12-06 19:53:00,49,46,90,NW,6,0,29.07,0.0,Partly Cloudy,2018-12-06T19:29:30Z,75,50,428.05,0.06,5.17,996.0,4.57,56.0,421.17,441.22,...
8156,2018-12-06 20:53:00,48,46,93,CALM,0,0,29.09,0.0,Mostly Cloudy,2018-12-06T20:29:30Z,75,50,426.49,0.06,4.91,1006.0,4.28,56.0,420.04,439.02,...
