,Time,Temp (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip (in),Condition,average_measurement_time,elevation_m,intake_height_m,co2_ppm,co2_uncertainty,co2_SD_raw,co2_n_raw,co2_SD_minutes,co2_n_minutes,co2_min,co2_max,co2_flags
11,2018-01-01 11:53:00,70,35,28,WSW,5,0,29.31,0.0,Fair,2018-01-01T11:29:30Z,75,50,473.63,0.17,5.14,1055.0,5.09,55.0,460.92,483.26,...
12,2018-01-01 12:53:00,72,34,25,CALM,0,0,29.27,0.0,Fair,2018-01-01T12:29:30Z,75,50,481.26,0.19,5.37,1074.0,5.28,56.0,465.77,491.99,...
13,2018-01-01 13:53:00,74,33,22,VAR,3,0,29.24,0.0,Fair,2018-01-01T13:25:00Z,75,50,480.73,0.19,9.8,921.0,9.74,48.0,458.24,497.23,...
14,2018-01-01 14:53:00,74,34,23,SSE,5,0,29.25,0.0,Fair,2018-01-01T14:35:00Z,75,50,487.96,0.17,1.75,689.0,1.67,36.0,484.68,490.99,...
15,2018-01-01 15:53:00,70,46,42,S,3,0,29.26,0.0,Mostly Cloudy,2018-01-01T15:30:06Z,75,50,486.08,0.2,3.78,1086.0,3.58,58.0,477.98,492.07,...
16,2018-01-01 16:53:00,67,50,54,S,3,0,29.26,0.0,Cloudy,2018-01-01T16:29:45Z,75,50,473.08,0.17,6.98,1023.0,6.67,56.0,462.66,485.34,...
17,2018-01-01 17:53:00,62,48,60,SSE,8,0,29.28,0.0,Mostly Cloudy,2018-01-01T17:29:45Z,75,50,462.96,0.14,7.88,1025.0,7.9,56.0,451.58,476.3,...
18,2018-01-01 18:53:00,59,52,78,ESE,7,0,29.3,0.0,Partly Cloudy,2018-01-01T18:29:45Z,75,50,450.19,0.12,1.69,1030.0,1.67,56.0,446.76,452.96,...
19,2018-01-01 19:53:00,58,51,78,CALM,0,0,29.3,0.0,Partly Cloudy,2018-01-01T19:20:24Z,75,50,449.13,0.12,1.98,739.0,1.89,40.0,445.51,452.7,...
20,2018-01-01 20:53:00,58,50,75,CALM,0,0,29.3,0.0,Haze,2018-01-01T20:30:02Z,75,50,447.81,0.1,2.4,838.0,2.33,45.0,444.73,453.89,...
21,2018-01-01 21:53:00,56,48,75,CALM,0,0,29.32,0.0,Haze,2018-01-01T21:29:07Z,75,50,447.81,0.11,2.11,1044.0,1.79,56.0,445.66,455.63,...
22,2018-01-01 22:53:00,54,47,77,CALM,0,0,29.32,0.0,Haze,2018-01-01T22:29:07Z,75,50,458.97,0.14,6.27,1045.0,6.24,56.0,448.93,472.24,...
23,2018-01-01 23:53:00,54,47,77,E,3,0,29.32,0.0,Haze,2018-01-01T23:29:05Z,75,50,491.59,0.21,16.1,1046.0,16.23,56.0,472.37,515.5,...
24,2018-01-02 00:53:00,54,46,75,CALM,0,0,29.32,0.0,Fair,2018-01-02T00:29:30Z,75,50,501.13,0.24,7.97,1053.0,8.03,56.0,490.34,515.1,...
25,2018-01-02 01:53:00,54,45,72,CALM,0,0,29.32,0.0,Fair,2018-01-02T01:29:30Z,75,50,478.89,0.19,4.53,1059.0,4.59,56.0,473.58,493.22,...
26,2018-01-02 02:53:00,53,43,69,CALM,0,0,29.31,0.0,Fair,2018-01-02T02:29:30Z,75,50,481.71,0.19,1.82,1062.0,1.79,56.0,477.5,485.79,...
27,2018-01-02 03:53:00,54,44,69,CALM,0,0,29.31,0.0,Fair,2018-01-02T03:29:30Z,75,50,481.27,0.19,14.15,1069.0,14.16,56.0,475.1,555.67,...
28,2018-01-02 04:53:00,54,45,72,CALM,0,0,29.32,0.0,Fair,2018-01-02T04:23:30Z,75,50,542.94,0.28,13.36,572.0,13.08,30.0,510.96,559.91,...
29,2018-01-02 05:53:00,55,40,57,CALM,0,0,29.32,0.0,Cloudy,2018-01-02T05:29:30Z,75,50,510.54,0.25,6.8,1035.0,6.58,54.0,495.74,521.64,...
30,2018-01-02 06:53:00,53,42,66,CALM,0,0,29.33,0.0,Cloudy,2018-01-02T06:29:30Z,75,50,513.74,0.27,5.76,1072.0,5.67,56.0,505.88,525.44,...
31,2018-01-02 07:53:00,54,43,66,NW,6,0,29.31,0.0,Fair,2018-01-02T07:25:30Z,75,50,514.05,0.27,6.41,937.0,6.3,49.0,501.81,527.29,...
32,2018-01-02 08:53:00,56,45,67,W,5,0,29.33,0.0,Haze,2018-01-02T08:35:52Z,75,50,505.67,0.2,5.07,648.0,4.9,36.0,501.49,524.53,...
33,2018-01-02 09:53:00,60,45,57,CALM,0,0,29.33,0.0,Fair,2018-01-02T09:29:48Z,75,50,518.24,0.26,11.97,1023.0,12.04,56.0,501.0,540.25,...
34,2018-01-02 10:53:00,65,40,40,CALM,0,0,29.31,0.0,Haze,2018-01-02T10:29:48Z,75,50,509.26,0.24,4.89,1026.0,4.71,56.0,502.1,518.19,...
35,2018-01-02 11:53:00,71,37,29,CALM,0,0,29.28,0.0,Fair,2018-01-02T11:29:48Z,75,50,510.16,0.24,5.49,1029.0,5.28,56.0,499.73,519.07,...
36,2018-01-02 12:53:00,76,31,19,SSE,3,0,29.24,0.0,Partly Cloudy,2018-01-02T12:29:48Z,75,50,520.42,0.27,12.43,1035.0,12.4,56.0,497.27,538.58,...
37,2018-01-02 13:53:00,80,27,14,SSE,3,0,29.22,0.0,Partly Cloudy,2018-01-02T13:20:56Z,75,50,536.72,0.31,13.48,759.0,13.24,41.0,513.92,565.62,...
38,2018-01-02 14:53:00,81,25,13,S,3,0,29.22,0.0,Fair,2018-01-02T14:30:46Z,75,50,515.42,0.23,7.44,823.0,5.92,44.0,497.25,528.06,...
39,2018-01-02 15:53:00,77,43,30,SSE,3,0,29.22,0.0,Partly Cloudy,2018-01-02T15:29:30Z,75,50,511.09,0.26,7.78,1051.0,7.36,56.0,494.5,522.78,...
40,2018-01-02 16:53:00,73,47,39,CALM,0,0,29.22,0.0,Cloudy,2018-01-02T16:29:30Z,75,50,518.05,0.28,3.98,1054.0,3.7,56.0,510.02,526.41,...
41,2018-01-02 17:53:00,68,49,50,CALM,0,0,29.22,0.0,Mostly Cloudy,2018-01-02T17:29:30Z,75,50,510.88,0.26,5.18,1059.0,5.08,56.0,500.27,518.12,...
42,2018-01-02 18:53:00,69,36,30,N,3,0,29.23,0.0,Cloudy,2018-01-02T18:29:30Z,75,50,498.74,0.23,4.52,1061.0,4.42,56.0,493.02,507.18,...
43,2018-01-02 19:53:00,67,29,24,CALM,0,0,29.23,0.0,Cloudy,2018-01-02T19:29:30Z,75,50,506.05,0.25,4.01,1063.0,3.57,56.0,501.33,518.69,...
44,2018-01-02 20:53:00,63,33,33,SW,3,0,29.24,0.0,Mostly Cloudy,2018-01-02T20:29:30Z,75,50,520.66,0.28,6.64,1064.0,6.43,56.0,507.35,533.22,...
45,2018-01-02 21:53:00,64,36,35,W,5,0,29.25,0.0,Mostly Cloudy,2018-01-02T21:29:30Z,75,50,519.21,0.28,5.86,1062.0,5.66,56.0,508.91,535.9,...
46,2018-01-02 22:53:00,63,27,26,N,6,0,29.25,0.0,Mostly Cloudy,2018-01-02T22:22:13Z,75,50,501.91,0.21,3.58,589.0,3.47,31.0,495.6,507.86,...
47,2018-01-02 23:53:00,64,24,22,WNW,5,0,29.24,0.0,Mostly Cloudy,2018-01-02T23:29:30Z,75,50,502.84,0.23,2.76,986.0,2.75,52.0,497.57,508.54,...
48,2018-01-03 00:53:00,62,24,23,CALM,0,0,29.23,0.0,Partly Cloudy,2018-01-03T00:29:30Z,75,50,503.34,0.24,3.94,1063.0,3.91,56.0,496.24,509.1,...
49,2018-01-03 01:53:00,59,27,29,CALM,0,0,29.24,0.0,Fair,2018-01-03T01:26:30Z,75,50,510.24,0.26,6.25,969.0,6.18,51.0,500.41,523.68,...
50,2018-01-03 02:53:00,58,25,28,CALM,0,0,29.23,0.0,Fair,2018-01-03T02:36:30Z,75,50,504.94,0.2,8.4,628.0,8.39,33.0,488.53,517.18,...
51,2018-01-03 03:53:00,56,26,32,CALM,0,0,29.23,0.0,Partly Cloudy,2018-01-03T03:29:30Z,75,50,497.41,0.23,13.11,1066.0,13.19,56.0,480.88,523.32,...
52,2018-01-03 04:53:00,55,28,35,NNW,5,0,29.21,0.0,Mostly Cloudy,2018-01-03T04:29:58Z,75,50,539.6,0.33,7.92,1075.0,7.72,58.0,523.11,555.7,...
53,2018-01-03 05:53:00,57,26,30,CALM,0,0,29.22,0.0,Mostly Cloudy,2018-01-03T05:29:56Z,75,50,522.83,0.27,20.07,1013.0,20.09,56.0,477.58,549.74,...
54,2018-01-03 06:53:00,54,29,38,CALM,0,0,29.23,0.0,Partly Cloudy,2018-01-03T06:29:56Z,75,50,487.73,0.2,29.73,1020.0,27.77,56.0,443.78,570.43,...
55,2018-01-03 07:53:00,56,29,36,CALM,0,0,29.24,0.0,Mostly Cloudy,2018-01-03T07:21:58Z,75,50,488.14,0.2,19.79,767.0,19.4,42.0,451.96,527.02,...
56,2018-01-03 08:53:00,62,30,30,CALM,0,0,29.26,0.0,Cloudy,2018-01-03T08:31:37Z,75,50,509.46,0.21,55.62,768.0,55.69,42.0,445.05,599.42,...
57,2018-01-03 09:53:00,64,32,30,CALM,0,0,29.26,0.0,Mostly Cloudy,2018-01-03T09:29:18Z,75,50,577.5,0.39,13.34,1024.0,12.25,56.0,555.55,608.92,...
58,2018-01-03 10:53:00,67,33,28,CALM,0,0,29.27,0.0,Cloudy,2018-01-03T10:29:18Z,75,50,539.94,0.31,6.79,1035.0,6.53,56.0,528.55,558.16,...
59,2018-01-03 11:53:00,71,28,20,CALM,0,0,29.22,0.0,Cloudy,2018-01-03T11:29:18Z,75,50,528.78,0.29,9.97,1038.0,9.86,56.0,515.49,548.29,...
60,2018-01-03 12:53:00,72,26,18,NNW,3,0,29.2,0.0,Cloudy,2018-01-03T12:29:14Z,75,50,516.38,0.26,5.57,1042.0,4.93,56.0,508.19,530.45,...
61,2018-01-03 13:53:00,73,26,17,CALM,0,0,29.19,0.0,Fair,2018-01-03T13:29:04Z,75,50,516.62,0.27,6.51,1043.0,6.09,56.0,498.19,526.51,...
62,2018-01-03 14:53:00,74,25,16,SSE,3,0,29.18,0.0,Cloudy,2018-01-03T14:29:30Z,75,50,519.94,0.28,23.14,1047.0,22.23,56.0,457.86,565.55,...
63,2018-01-03 15:53:00,72,32,23,SSW,3,0,29.19,0.0,Mostly Cloudy,2018-01-03T15:29:30Z,75,50,486.11,0.2,33.1,1051.0,32.98,56.0,454.59,573.56,...
64,2018-01-03 16:53:00,71,30,22,ENE,6,0,29.2,0.0,Cloudy,2018-01-03T16:22:00Z,75,50,540.61,0.3,18.65,617.0,18.44,33.0,508.12,568.36,...
65,2018-01-03 17:53:00,67,36,32,,0,0,29.21,0.0,Cloudy,2018-01-03T17:29:30Z,75,50,620.95,0.47,8.43,958.0,8.28,51.0,606.0,635.8,...
66,2018-01-03 18:53:00,67,32,27,CALM,0,0,29.2,0.0,Mostly Cloudy,2018-01-03T18:29:30Z,75,50,576.1,0.41,32.98,1059.0,33.02,56.0,525.25,620.85,...
67,2018-01-03 19:53:00,65,31,28,CALM,0,0,29.22,0.0,Partly Cloudy,2018-01-03T19:27:00Z,75,50,525.7,0.3,11.79,984.0,11.84,52.0,507.31,548.92,...
68,2018-01-03 20:53:00,63,31,30,CALM,0,0,29.24,0.0,Partly Cloudy,2018-01-03T20:37:00Z,75,50,500.52,0.2,11.38,624.0,11.42,33.0,475.57,518.9,...
69,2018-01-03 21:53:00,58,31,36,CALM,0,0,29.26,0.0,Fair,2018-01-03T21:29:16Z,75,50,475.45,0.18,6.15,1054.0,6.0,57.0,463.46,488.09,...
70,2018-01-03 22:53:00,54,33,45,N,3,0,29.27,0.0,Fair,2018-01-03T22:29:03Z,75,50,497.0,0.22,3.96,1028.0,4.06,57.0,488.6,503.14,...
71,2018-01-03 23:53:00,57,34,42,VAR,3,0,29.26,0.0,Partly Cloudy,2018-01-03T23:29:03Z,75,50,501.14,0.23,3.29,1014.0,2.97,56.0,496.12,513.69,...
72,2018-01-04 00:53:00,55,31,40,CALM,0,0,29.26,0.0,Partly Cloudy,2018-01-04T00:29:03Z,75,50,520.29,0.27,10.02,1016.0,10.06,56.0,503.41,535.68,...
73,2018-01-04 01:53:00,54,30,40,CALM,0,0,29.26,0.0,Partly Cloudy,2018-01-04T01:22:02Z,75,50,513.63,0.25,4.95,777.0,4.82,43.0,507.3,522.63,...
74,2018-01-04 02:53:00,54,35,49,N,3,0,29.27,0.0,Cloudy,2018-01-04T02:32:09Z,75,50,538.39,0.26,5.43,753.0,5.23,41.0,524.73,550.92,...
75,2018-01-04 03:53:00,54,32,43,CALM,0,0,29.26,0.0,Cloudy,2018-01-04T03:29:22Z,75,50,564.2,0.36,11.18,1032.0,10.56,56.0,542.53,581.17,...
76,2018-01-04 04:53:00,53,33,47,CALM,0,0,29.26,0.0,Partly Cloudy,2018-01-04T04:28:57Z,75,50,567.47,0.38,5.04,1036.0,4.92,56.0,553.62,575.56,...
77,2018-01-04 05:53:00,53,32,45,S,3,0,29.28,0.0,Fair,2018-01-04T05:29:30Z,75,50,563.85,0.38,12.05,1039.0,11.68,56.0,533.71,582.11,...
78,2018-01-04 06:53:00,52,34,50,CALM,0,0,29.29,0.0,Fair,2018-01-04T06:29:30Z,75,50,541.74,0.33,12.3,1048.0,11.89,56.0,521.25,566.21,...
79,2018-01-04 07:53:00,56,34,44,NW,3,0,29.3,0.0,Partly Cloudy,2018-01-04T07:29:30Z,75,50,534.13,0.31,16.36,1055.0,15.61,56.0,511.21,567.33,...
80,2018-01-04 08:53:00,60,33,36,CALM,0,0,29.33,0.0,Cloudy,2018-01-04T08:29:30Z,75,50,529.57,0.3,23.36,1059.0,23.29,56.0,499.19,568.89,...
81,2018-01-04 09:53:00,65,36,34,CALM,0,0,29.33,0.0,Mostly Cloudy,2018-01-04T09:29:30Z,75,50,506.54,0.25,20.59,1061.0,20.61,56.0,477.1,533.14,...
82,2018-01-04 10:53:00,69,35,29,SSE,5,0,29.33,0.0,Fair,2018-01-04T10:20:36Z,75,50,485.44,0.19,5.25,645.0,4.96,34.0,478.63,494.16,...
83,2018-01-04 11:53:00,71,32,24,SSE,3,0,29.3,0.0,Partly Cloudy,2018-01-04T11:29:30Z,75,50,474.27,0.16,7.07,922.0,6.91,49.0,462.92,490.18,...
84,2018-01-04 12:53:00,75,32,21,CALM,0,0,29.27,0.0,Fair,2018-01-04T12:29:30Z,75,50,487.0,0.2,4.64,1059.0,4.53,56.0,477.43,495.4,...
85,2018-01-04 13:53:00,75,42,31,ESE,3,0,29.24,0.0,Fair,2018-01-04T13:28:00Z,75,50,499.1,0.24,20.78,1018.0,20.75,54.0,471.38,546.68,...
86,2018-01-04 14:53:00,74,47,38,SSW,10,0,29.24,0.0,Fair,2018-01-04T14:38:00Z,75,50,509.31,0.21,10.12,584.0,9.96,31.0,496.79,525.73,...
87,2018-01-04 15:53:00,73,49,42,SSE,6,0,29.25,0.0,Fair,2018-01-04T15:29:30Z,75,50,516.2,0.27,18.23,1056.0,17.7,56.0,482.94,551.35,...
88,2018-01-04 16:53:00,69,53,57,S,5,0,29.26,0.0,Partly Cloudy,2018-01-04T16:29:37Z,75,50,512.49,0.26,5.12,1055.0,4.71,58.0,501.88,519.92,...
89,2018-01-04 17:53:00,68,52,56,ESE,3,0,29.28,0.0,Fair,2018-01-04T17:29:11Z,75,50,503.91,0.23,7.33,1028.0,7.27,57.0,483.02,515.47,...
90,2018-01-04 18:53:00,66,52,60,CALM,0,0,29.27,0.0,Fair,2018-01-04T18:29:11Z,75,50,492.39,0.21,2.74,1012.0,2.71,56.0,486.58,496.54,...
91,2018-01-04 19:53:00,64,49,58,CALM,0,0,29.3,0.0,Fair,2018-01-04T19:23:07Z,75,50,480.63,0.18,7.4,811.0,7.48,45.0,466.62,490.34,...
92,2018-01-04 20:53:00,61,51,70,N,3,0,29.32,0.0,Partly Cloudy,2018-01-04T20:33:12Z,75,50,466.08,0.13,3.89,709.0,3.36,39.0,460.18,476.36,...
93,2018-01-04 21:53:00,61,50,67,CALM,0,0,29.33,0.0,Cloudy,2018-01-04T21:29:30Z,75,50,455.63,0.13,6.03,1024.0,5.95,56.0,448.65,472.04,...
94,2018-01-04 22:53:00,61,50,67,N,3,0,29.35,0.0,Mostly Cloudy,2018-01-04T22:29:30Z,75,50,451.63,0.12,4.55,1027.0,3.89,56.0,443.71,459.84,...
95,2018-01-04 23:53:00,61,48,62,NW,5,0,29.35,0.0,Mostly Cloudy,2018-01-04T23:29:08Z,75,50,453.05,0.13,5.24,1031.0,4.84,56.0,446.5,467.85,...
96,2018-01-05 00:53:00,61,50,67,WNW,5,0,29.34,0.0,Partly Cloudy,2018-01-05T00:29:30Z,75,50,460.38,0.15,7.06,1039.0,7.09,56.0,448.86,472.34,...
97,2018-01-05 01:53:00,59,48,67,WNW,3,0,29.33,0.0,Fair,2018-01-05T01:29:30Z,75,50,467.11,0.16,2.24,1043.0,2.17,56.0,463.03,472.53,...
98,2018-01-05 02:53:00,56,48,75,S,3,0,29.33,0.0,Partly Cloudy,2018-01-05T02:29:30Z,75,50,467.28,0.16,1.96,1045.0,1.89,56.0,464.23,470.85,...
99,2018-01-05 03:53:00,57,51,81,CALM,0,0,29.32,0.0,Partly Cloudy,2018-01-05T03:29:30Z,75,50,475.09,0.18,5.3,1050.0,5.33,56.0,469.04,489.15,...
100,2018-01-05 04:53:00,54,50,86,CALM,0,0,29.32,0.0,Partly Cloudy,2018-01-05T04:20:30Z,75,50,485.4,0.2,6.54,674.0,6.58,36.0,476.16,500.19,...
101,2018-01-05 05:53:00,56,53,90,NW,3,0,29.32,0.0,Fair,2018-01-05T05:29:30Z,75,50,529.17,0.27,10.19,905.0,9.91,48.0,503.66,555.02,...
102,2018-01-05 06:53:00,55,51,86,W,5,0,29.33,0.0,Fair,2018-01-05T06:29:30Z,75,50,532.23,0.31,18.41,1056.0,18.4,56.0,499.01,564.45,...
103,2018-01-05 07:53:00,56,51,84,CALM,0,0,29.35,0.0,Fair,2018-01-05T07:28:30Z,75,50,501.61,0.24,22.96,1040.0,22.85,55.0,467.29,543.59,...
104,2018-01-05 08:53:00,61,55,81,WSW,3,0,29.36,0.0,Fair,2018-01-05T08:38:30Z,75,50,509.45,0.21,7.45,567.0,7.57,30.0,495.73,517.74,...
105,2018-01-05 09:53:00,65,54,68,SW,3,0,29.37,0.0,Fair,2018-01-05T09:29:51Z,75,50,499.18,0.23,7.99,1054.0,7.76,57.0,489.45,517.11,...
106,2018-01-05 10:53:00,69,56,63,SSE,5,0,29.37,0.0,Fair,2018-01-05T10:29:15Z,75,50,471.47,0.16,11.25,1014.0,11.09,56.0,446.33,486.8,...
107,2018-01-05 11:53:00,71,56,59,VAR,3,0,29.34,0.0,Fair,2018-01-05T11:29:15Z,75,50,443.11,0.1,7.73,1021.0,7.63,56.0,429.32,460.58,...
108,2018-01-05 12:53:00,73,56,55,CALM,0,0,29.31,0.0,Fair,2018-01-05T12:29:15Z,75,50,450.86,0.12,5.02,1023.0,4.89,56.0,440.56,462.85,...
109,2018-01-05 13:53:00,73,55,53,SE,3,0,29.3,0.0,Fair,2018-01-05T13:23:39Z,75,50,465.92,0.15,4.64,838.0,4.52,46.0,457.06,476.09,...
110,2018-01-05 14:53:00,72,56,57,SSW,9,0,29.29,0.0,Partly Cloudy,2018-01-05T14:33:44Z,75,50,478.32,0.15,5.77,701.0,5.12,38.0,469.4,488.65,...
111,2018-01-05 15:53:00,70,56,61,S,7,0,29.3,0.0,Mostly Cloudy,2018-01-05T15:29:33Z,75,50,487.8,0.2,7.87,1037.0,7.55,56.0,474.54,501.54,...
112,2018-01-05 16:53:00,67,58,73,S,5,0,29.32,0.0,Cloudy,2018-01-05T16:29:02Z,75,50,489.77,0.21,5.68,1039.0,5.59,56.0,478.73,500.66,...
113,2018-01-05 17:53:00,66,58,75,E,5,0,29.33,0.0,Cloudy,2018-01-05T17:29:30Z,75,50,468.59,0.16,7.07,1044.0,7.04,56.0,458.49,483.67,...
114,2018-01-05 18:53:00,64,59,84,SSE,5,0,29.32,0.0,Cloudy,2018-01-05T18:29:30Z,75,50,452.98,0.13,4.75,1049.0,4.74,56.0,440.92,459.97,...
115,2018-01-05 19:53:00,64,59,84,CALM,0,0,29.33,0.0,Fair,2018-01-05T19:29:30Z,75,50,439.14,0.1,1.96,1054.0,1.73,56.0,435.48,444.08,...
116,2018-01-05 20:53:00,62,59,90,CALM,0,0,29.34,0.0,Fair,2018-01-05T20:29:30Z,75,50,442.21,0.11,2.66,1054.0,2.57,56.0,436.65,447.97,...
117,2018-01-05 21:53:00,63,59,87,NW,3,0,29.35,0.0,Cloudy,2018-01-05T21:29:30Z,75,50,440.64,0.1,3.64,1060.0,3.13,56.0,436.51,453.52,...
118,2018-01-05 22:53:00,61,58,90,S,3,0,29.33,0.0,Mostly Cloudy,2018-01-05T22:19:00Z,75,50,455.66,0.14,9.9,699.0,9.72,37.0,437.35,468.53,...
119,2018-01-05 23:53:00,61,58,90,ENE,3,0,29.32,0.0,Cloudy,2018-01-05T23:29:30Z,75,50,461.3,0.13,3.03,888.0,2.48,47.0,454.97,466.01,...
120,2018-01-06 00:53:00,60,57,90,E,3,0,29.29,0.0,Cloudy,2018-01-06T00:29:30Z,75,50,431.12,0.08,5.95,1061.0,5.65,56.0,422.24,449.39,...
121,2018-01-06 01:53:00,60,57,90,N,3,0,29.3,0.0,Cloudy,2018-01-06T01:29:30Z,75,50,448.08,0.12,10.83,1059.0,9.44,56.0,435.13,474.14,...
122,2018-01-06 02:53:00,60,57,90,CALM,0,0,29.3,0.0,Cloudy,2018-01-06T02:39:30Z,75,50,454.89,0.11,5.05,530.0,4.87,28.0,437.46,458.83,...
123,2018-01-06 03:53:00,58,55,90,WSW,5,0,29.27,0.0,Mostly Cloudy,2018-01-06T03:29:30Z,75,50,445.48,0.11,5.3,1058.0,5.11,56.0,433.86,453.54,...
124,2018-01-06 04:53:00,58,54,87,CALM,0,0,29.28,0.0,Fair,2018-01-06T04:29:30Z,75,50,454.08,0.13,3.41,1058.0,3.37,56.0,449.1,459.41,...
125,2018-01-06 05:53:00,58,55,90,N,7,0,29.29,0.0,Cloudy,2018-01-06T05:29:22Z,75,50,455.15,0.13,1.38,1008.0,1.34,56.0,452.78,457.82,...
126,2018-01-06 06:53:00,59,55,87,N,6,0,29.31,0.0,Cloudy,2018-01-06T06:29:22Z,75,50,467.86,0.15,8.39,1013.0,8.44,56.0,454.55,479.8,...
127,2018-01-06 07:53:00,60,54,80,VAR,3,0,29.31,0.0,Cloudy,2018-01-06T07:24:43Z,75,50,480.86,0.18,5.29,864.0,5.19,48.0,473.08,489.75,...
128,2018-01-06 08:53:00,60,56,86,CALM,0,0,29.31,0.0,Cloudy,2018-01-06T08:34:48Z,75,50,467.05,0.13,13.57,651.0,13.64,36.0,449.67,497.46,...
129,2018-01-06 09:53:00,62,55,78,E,3,0,29.33,0.0,Mostly Cloudy,2018-01-06T09:29:41Z,75,50,448.45,0.11,10.59,1020.0,10.63,56.0,431.15,468.35,...
130,2018-01-06 10:53:00,66,55,68,VAR,3,0,29.33,0.0,Mostly Cloudy,2018-01-06T10:29:41Z,75,50,465.65,0.15,9.67,1023.0,9.32,56.0,441.92,482.64,...
131,2018-01-06 11:53:00,69,55,61,SSE,5,0,29.29,0.0,Partly Cloudy,2018-01-06T11:29:41Z,75,50,469.24,0.16,5.05,1027.0,4.91,56.0,450.17,474.96,...
132,2018-01-06 12:53:00,70,56,61,S,8,0,29.26,0.0,Fair,2018-01-06T12:29:10Z,75,50,484.57,0.2,5.0,1033.0,4.89,56.0,474.66,497.6,...
133,2018-01-06 13:53:00,69,56,63,S,9,0,29.25,0.0,Cloudy,2018-01-06T13:29:30Z,75,50,486.4,0.2,3.76,1035.0,3.39,56.0,479.91,498.1,...
134,2018-01-06 14:53:00,70,53,55,S,8,0,29.24,0.0,Fair,2018-01-06T14:29:30Z,75,50,493.14,0.22,7.85,1038.0,7.63,56.0,480.71,508.03,...
135,2018-01-06 15:53:00,66,56,70,S,8,0,29.25,0.0,Cloudy,2018-01-06T15:29:30Z,75,50,498.04,0.23,6.69,1043.0,6.67,56.0,485.46,509.14,...
136,2018-01-06 16:53:00,64,57,78,SSW,3,0,29.25,0.0,Fair,2018-01-06T16:20:00Z,75,50,500.71,0.24,3.74,729.0,3.7,39.0,494.51,510.04,...
137,2018-01-06 17:53:00,64,57,78,ESE,3,0,29.26,0.0,Fair,2018-01-06T17:30:00Z,75,50,481.35,0.17,7.44,863.0,7.42,46.0,466.1,495.42,...
138,2018-01-06 18:53:00,62,58,86,SE,3,0,29.25,0.0,Fair,2018-01-06T18:29:30Z,75,50,462.15,0.15,10.01,1050.0,9.89,56.0,441.69,480.29,...
139,2018-01-06 19:53:00,61,58,90,E,5,0,29.26,0.0,Fair,2018-01-06T19:29:31Z,75,50,461.5,0.15,7.26,1056.0,7.19,57.0,448.44,474.5,...
140,2018-01-06 20:53:00,60,58,93,E,3,0,29.26,0.0,Fair,2018-01-06T20:39:12Z,75,50,454.48,0.1,3.91,482.0,4.21,27.0,448.35,468.26,...
141,2018-01-06 21:53:00,59,58,96,E,3,0,29.26,0.0,Fair,2018-01-06T21:29:26Z,75,50,458.4,0.13,7.64,1001.0,7.48,56.0,444.14,471.77,...
