,Time,Temp (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip (in),Condition,average_measurement_time,elevation_m,intake_height_m,co2_ppm,co2_uncertainty,co2_SD_raw,co2_n_raw,co2_SD_minutes,co2_n_minutes,co2_min,co2_max,co2_flags
1459,2018-03-02 19:53:00,53,53,100,CALM,0,0,29.18,0.0,Cloudy,2018-03-02T19:29:30Z,75,50,426.38,0.07,2.09,1066.0,2.0,56.0,422.37,435.26,...
1460,2018-03-02 20:53:00,53,53,100,SSW,5,0,29.2,0.0,Cloudy,2018-03-02T20:27:00Z,75,50,420.99,0.06,2.14,993.0,2.06,52.0,413.78,424.43,...
1461,2018-03-02 21:53:00,53,53,100,SSE,3,0,29.2,0.0,Cloudy,2018-03-02T21:37:00Z,75,50,420.85,0.06,2.14,636.0,2.06,33.0,417.53,425.15,...
1462,2018-03-02 22:53:00,52,52,100,SSE,7,0,29.19,0.0,Mostly Cloudy,2018-03-02T22:29:30Z,75,50,424.25,0.07,1.19,1078.0,1.11,56.0,422.04,426.68,...
1463,2018-03-02 23:53:00,51,51,100,SSE,7,0,29.2,0.0,Mostly Cloudy,2018-03-02T23:29:30Z,75,50,420.64,0.06,4.52,1076.0,4.48,56.0,415.81,429.27,...
1464,2018-03-03 00:53:00,51,51,100,SE,5,0,29.2,0.0,Cloudy,2018-03-03T00:32:00Z,75,50,418.23,0.05,1.18,537.0,1.01,28.0,416.25,419.94,...
1465,2018-03-03 01:53:00,51,51,100,SSE,3,0,29.19,0.0,Cloudy,2018-03-03T01:29:30Z,75,50,418.81,0.06,2.16,1074.0,2.12,56.0,416.04,424.25,...
1466,2018-03-03 02:53:00,51,51,100,E,6,0,29.17,0.0,Cloudy,2018-03-03T02:29:45Z,75,50,422.49,0.07,2.42,1057.0,2.25,57.0,418.75,431.26,...
1467,2018-03-03 03:53:00,51,50,96,SSE,5,0,29.17,0.0,Cloudy,2018-03-03T03:29:22Z,75,50,421.22,0.06,2.95,1028.0,2.75,56.0,416.47,432.21,...
1468,2018-03-03 04:53:00,51,51,100,SE,5,0,29.18,0.0,Cloudy,2018-03-03T04:29:22Z,75,50,428.33,0.07,5.72,1030.0,5.56,56.0,418.81,439.31,...
1469,2018-03-03 05:53:00,51,51,100,SE,8,0,29.18,0.0,Cloudy,2018-03-03T05:29:22Z,75,50,431.15,0.08,2.8,1036.0,2.71,56.0,424.96,439.03,...
1470,2018-03-03 06:53:00,51,51,100,SE,9,0,29.19,0.0,Cloudy,2018-03-03T06:36:44Z,75,50,432.22,0.07,3.65,510.0,3.64,28.0,425.02,436.82,...
1471,2018-03-03 07:53:00,51,50,96,SE,10,0,29.2,0.0,Light Rain,2018-03-03T07:29:41Z,75,50,438.22,0.09,2.95,1044.0,2.79,56.0,434.04,444.99,...
1472,2018-03-03 08:53:00,52,51,97,S,5,0,29.22,0.0,Light Rain,2018-03-03T08:29:41Z,75,50,449.7,0.12,4.67,1048.0,4.62,56.0,438.64,455.28,...
1473,2018-03-03 09:53:00,52,51,97,WSW,13,0,29.23,0.1,Light Rain,2018-03-03T09:29:41Z,75,50,451.12,0.12,3.17,1051.0,2.99,56.0,444.52,457.21,...
1474,2018-03-03 10:53:00,52,49,89,SW,9,0,29.23,0.0,Light Rain,2018-03-03T10:29:10Z,75,50,450.75,0.12,5.51,1056.0,5.48,56.0,435.84,458.02,...
1475,2018-03-03 11:53:00,53,48,83,SW,5,0,29.22,0.0,Cloudy,2018-03-03T11:29:30Z,75,50,453.85,0.13,8.02,1055.0,7.87,56.0,438.54,468.3,...
1476,2018-03-03 12:53:00,54,48,80,SSW,6,0,29.2,0.0,Cloudy,2018-03-03T12:29:30Z,75,50,456.91,0.14,8.91,1062.0,8.38,56.0,438.78,477.14,...
1477,2018-03-03 13:53:00,56,46,69,SSW,12,0,29.19,0.1,Cloudy,2018-03-03T13:29:30Z,75,50,450.88,0.12,4.94,1065.0,4.82,56.0,438.56,456.72,...
1478,2018-03-03 14:53:00,54,44,69,W,17,0,29.2,0.0,Cloudy,2018-03-03T14:27:30Z,75,50,451.39,0.13,6.84,1010.0,6.33,53.0,437.01,470.14,...
1479,2018-03-03 15:53:00,54,42,64,SSE,8,0,29.2,0.0,Cloudy,2018-03-03T15:37:30Z,75,50,432.54,0.08,4.53,615.0,4.52,32.0,422.95,438.52,...
1480,2018-03-03 16:53:00,54,41,62,SSW,13,0,29.19,0.0,Cloudy,2018-03-03T16:29:30Z,75,50,422.18,0.07,4.03,1075.0,3.99,56.0,415.21,428.03,...
1481,2018-03-03 17:53:00,52,42,69,SW,13,0,29.21,0.0,Cloudy,2018-03-03T17:29:30Z,75,50,418.25,0.06,2.45,1071.0,2.26,56.0,415.03,428.58,...
1482,2018-03-03 18:53:00,50,43,77,W,3,0,29.22,0.0,Mostly Cloudy,2018-03-03T18:31:58Z,75,50,416.47,0.05,2.0,522.0,1.9,28.0,413.55,419.44,...
1483,2018-03-03 19:53:00,50,45,83,W,5,0,29.23,0.0,Fair,2018-03-03T19:29:26Z,75,50,418.08,0.06,2.78,1021.0,2.48,56.0,415.16,427.88,...
1484,2018-03-03 20:53:00,48,45,89,NNW,3,0,29.25,0.0,Fair,2018-03-03T20:29:26Z,75,50,419.45,0.06,3.54,1026.0,3.06,56.0,415.52,428.65,...
1485,2018-03-03 21:53:00,47,44,90,CALM,0,0,29.25,0.0,Fair,2018-03-03T21:29:26Z,75,50,421.4,0.06,4.65,1027.0,3.64,56.0,415.98,429.84,...
1486,2018-03-03 22:53:00,48,44,86,CALM,0,0,29.25,0.0,Partly Cloudy,2018-03-03T22:29:26Z,75,50,416.79,0.06,2.52,1032.0,2.31,56.0,414.67,425.82,...
1487,2018-03-03 23:53:00,46,44,93,VAR,3,0,29.26,0.0,Partly Cloudy,2018-03-03T23:29:26Z,75,50,415.6,0.06,0.77,1037.0,0.69,56.0,414.42,418.82,...
1488,2018-03-04 00:53:00,44,43,96,CALM,0,0,29.27,0.0,Partly Cloudy,2018-03-04T00:36:20Z,75,50,418.47,0.06,2.15,514.0,1.75,28.0,415.49,423.97,...
1489,2018-03-04 01:53:00,43,43,100,CALM,0,0,29.27,0.0,Fair,2018-03-04T01:29:45Z,75,50,424.85,0.07,6.23,1044.0,5.5,56.0,417.23,439.3,...
1490,2018-03-04 02:53:00,42,42,100,WNW,7,0,29.27,0.0,Fair,2018-03-04T02:29:30Z,75,50,424.2,0.07,4.05,1051.0,3.85,56.0,418.19,438.17,...
1491,2018-03-04 03:53:00,41,39,93,NNW,3,0,29.28,0.0,Fair,2018-03-04T03:29:30Z,75,50,421.41,0.07,1.74,1054.0,1.47,56.0,419.4,428.82,...
1492,2018-03-04 04:53:00,39,38,96,CALM,0,0,29.29,0.0,Fair,2018-03-04T04:29:30Z,75,50,421.61,0.07,1.56,1057.0,1.33,56.0,419.52,425.37,...
1493,2018-03-04 05:53:00,38,37,97,WNW,6,0,29.3,0.0,Fair,2018-03-04T05:29:30Z,75,50,427.74,0.08,3.82,1061.0,3.79,56.0,422.58,434.96,...
1494,2018-03-04 06:53:00,41,35,79,WNW,6,0,29.33,0.0,Fair,2018-03-04T06:29:30Z,75,50,433.82,0.09,1.99,1063.0,1.9,56.0,430.23,439.32,...
1495,2018-03-04 07:53:00,47,35,63,WNW,7,0,29.34,0.0,Fair,2018-03-04T07:29:30Z,75,50,437.88,0.1,1.73,1068.0,1.64,56.0,432.6,441.13,...
1496,2018-03-04 08:53:00,51,30,44,NW,12,0,29.34,0.0,Fair,2018-03-04T08:28:00Z,75,50,469.96,0.17,15.12,1027.0,15.08,54.0,434.34,487.81,...
1497,2018-03-04 09:53:00,54,28,37,WNW,10,0,29.35,0.0,Fair,2018-03-04T09:38:30Z,75,50,467.61,0.13,5.05,571.0,4.84,30.0,455.02,476.11,...
1498,2018-03-04 10:53:00,56,26,32,NW,8,0,29.35,0.0,Fair,2018-03-04T10:29:30Z,75,50,454.12,0.13,9.42,1066.0,8.92,56.0,440.61,478.38,...
1499,2018-03-04 11:53:00,59,28,31,NW,9,0,29.35,0.0,Fair,2018-03-04T11:29:30Z,75,50,455.39,0.13,2.79,1068.0,2.59,56.0,450.29,461.21,...
1500,2018-03-04 12:53:00,59,26,28,VAR,6,21,29.33,0.0,Fair,2018-03-04T12:30:30Z,75,50,455.4,0.11,7.02,534.0,6.72,28.0,442.09,466.22,...
1501,2018-03-04 13:53:00,61,25,25,WSW,5,0,29.3,0.0,Fair,2018-03-04T13:29:30Z,75,50,456.04,0.13,4.37,1067.0,4.15,56.0,448.57,462.2,...
1502,2018-03-04 14:53:00,63,24,23,SE,8,0,29.28,0.0,Fair,2018-03-04T14:29:40Z,75,50,453.39,0.13,3.19,1067.0,2.84,58.0,447.03,459.85,...
1503,2018-03-04 15:53:00,60,34,38,SSE,10,0,29.27,0.0,Fair,2018-03-04T15:29:33Z,75,50,451.56,0.12,3.03,1021.0,2.72,56.0,444.96,456.82,...
1504,2018-03-04 16:53:00,58,35,42,SE,10,0,29.28,0.0,Partly Cloudy,2018-03-04T16:29:33Z,75,50,432.69,0.08,6.0,1027.0,5.93,56.0,423.6,449.14,...
1505,2018-03-04 17:53:00,55,37,51,S,6,0,29.29,0.0,Fair,2018-03-04T17:29:33Z,75,50,423.44,0.07,1.83,1029.0,1.7,56.0,419.92,431.28,...
1506,2018-03-04 18:53:00,55,36,49,ESE,8,0,29.31,0.0,Fair,2018-03-04T18:35:33Z,75,50,420.85,0.06,3.54,508.0,3.45,28.0,417.65,433.26,...
1507,2018-03-04 19:53:00,53,35,50,WNW,3,0,29.33,0.0,Partly Cloudy,2018-03-04T19:29:52Z,75,50,418.73,0.06,0.93,1041.0,0.86,56.0,417.63,422.09,...
1508,2018-03-04 20:53:00,51,37,59,NNW,7,0,29.33,0.0,Mostly Cloudy,2018-03-04T20:29:52Z,75,50,422.23,0.06,1.5,1043.0,1.42,56.0,419.29,426.85,...
1509,2018-03-04 21:53:00,51,34,52,NW,5,0,29.33,0.0,Mostly Cloudy,2018-03-04T21:29:27Z,75,50,421.0,0.06,1.1,1045.0,1.0,56.0,419.69,425.58,...
1510,2018-03-04 22:53:00,50,34,54,W,7,0,29.33,0.0,Mostly Cloudy,2018-03-04T22:29:30Z,75,50,421.01,0.06,1.3,1049.0,1.26,56.0,419.72,427.49,...
1511,2018-03-04 23:53:00,49,34,56,CALM,0,0,29.34,0.0,Fair,2018-03-04T23:29:30Z,75,50,420.53,0.06,0.59,1051.0,0.58,56.0,419.58,421.87,...
1512,2018-03-05 00:53:00,48,37,66,CALM,0,0,29.34,0.0,Fair,2018-03-05T00:29:30Z,75,50,423.64,0.07,4.55,1053.0,4.25,56.0,420.42,441.85,...
1513,2018-03-05 01:53:00,45,36,71,NW,5,0,29.32,0.0,Mostly Cloudy,2018-03-05T01:29:30Z,75,50,421.08,0.06,0.47,1060.0,0.38,56.0,420.27,421.91,...
1514,2018-03-05 02:53:00,45,34,65,CALM,0,0,29.3,0.0,Partly Cloudy,2018-03-05T02:29:00Z,75,50,423.17,0.07,2.08,1067.0,1.83,56.0,420.89,430.45,...
1515,2018-03-05 03:53:00,43,34,71,NW,3,0,29.29,0.0,Partly Cloudy,2018-03-05T03:39:00Z,75,50,425.35,0.06,1.48,555.0,1.23,29.0,423.43,427.8,...
1516,2018-03-05 04:53:00,41,34,76,N,3,0,29.29,0.0,Partly Cloudy,2018-03-05T04:29:30Z,75,50,444.32,0.11,9.79,1070.0,9.75,56.0,426.97,455.89,...
1517,2018-03-05 05:53:00,41,31,67,N,3,0,29.29,0.0,Fair,2018-03-05T05:29:30Z,75,50,451.13,0.12,3.85,1067.0,3.52,56.0,443.84,458.56,...
1518,2018-03-05 06:53:00,44,29,55,CALM,0,0,29.3,0.0,Fair,2018-03-05T06:29:41Z,75,50,453.11,0.11,6.11,513.0,5.85,29.0,442.86,465.02,...
1519,2018-03-05 07:53:00,50,25,38,E,3,0,29.31,0.0,Fair,2018-03-05T07:29:37Z,75,50,460.62,0.14,8.11,1020.0,7.68,56.0,438.65,475.63,...
1520,2018-03-05 08:53:00,55,22,28,ESE,3,0,29.32,0.0,Fair,2018-03-05T08:29:37Z,75,50,445.89,0.11,9.9,1025.0,9.54,56.0,428.71,461.38,...
1521,2018-03-05 09:53:00,61,22,22,ESE,5,0,29.32,0.0,Fair,2018-03-05T09:29:37Z,75,50,436.48,0.09,5.06,1027.0,4.96,56.0,427.03,443.41,...
1522,2018-03-05 10:53:00,64,22,20,ESE,3,0,29.33,0.0,Fair,2018-03-05T10:29:37Z,75,50,429.32,0.08,1.26,1032.0,1.16,56.0,426.68,433.02,...
1523,2018-03-05 11:53:00,67,17,15,CALM,0,0,29.31,0.0,Fair,2018-03-05T11:29:37Z,75,50,429.49,0.08,1.94,1037.0,1.76,56.0,425.36,433.17,...
1524,2018-03-05 12:53:00,68,15,13,VAR,7,0,29.28,0.0,Fair,2018-03-05T12:35:09Z,75,50,424.64,0.06,2.58,533.0,2.36,29.0,420.96,429.08,...
1525,2018-03-05 13:53:00,69,15,13,,0,0,29.25,0.0,Fair,2018-03-05T13:29:56Z,75,50,429.1,0.08,6.0,1044.0,5.94,56.0,420.66,442.21,...
1526,2018-03-05 14:53:00,70,18,14,CALM,0,0,29.23,0.0,Fair,2018-03-05T14:29:56Z,75,50,431.44,0.08,3.5,1046.0,3.08,56.0,424.65,439.67,...
1527,2018-03-05 15:53:00,69,17,14,S,5,0,29.21,0.0,Fair,2018-03-05T15:29:30Z,75,50,429.45,0.08,6.9,1053.0,6.59,56.0,420.87,444.32,...
1528,2018-03-05 16:53:00,69,20,15,S,7,0,29.21,0.0,Partly Cloudy,2018-03-05T16:29:30Z,75,50,422.44,0.07,2.77,1060.0,2.63,56.0,417.67,428.93,...
1529,2018-03-05 17:53:00,67,20,17,SSW,5,0,29.22,0.0,Partly Cloudy,2018-03-05T17:29:30Z,75,50,418.56,0.06,2.79,1062.0,2.6,56.0,414.85,425.14,...
1530,2018-03-05 18:53:00,64,23,21,NNE,3,0,29.24,0.0,Partly Cloudy,2018-03-05T18:29:30Z,75,50,416.31,0.06,1.46,1061.0,1.2,56.0,413.84,419.31,...
1531,2018-03-05 19:53:00,62,16,17,NNW,6,0,29.23,0.0,Partly Cloudy,2018-03-05T19:29:30Z,75,50,416.53,0.06,1.67,1062.0,1.4,56.0,413.89,419.82,...
1532,2018-03-05 20:53:00,61,16,17,NNW,3,0,29.23,0.0,Partly Cloudy,2018-03-05T20:29:30Z,75,50,417.22,0.06,3.08,1065.0,2.44,56.0,413.72,426.44,...
1533,2018-03-05 21:53:00,60,14,16,NNW,3,0,29.23,0.0,Partly Cloudy,2018-03-05T21:40:00Z,75,50,417.99,0.05,2.38,515.0,1.92,27.0,413.41,422.27,...
1534,2018-03-05 22:53:00,56,24,29,NE,3,0,29.23,0.0,Fair,2018-03-05T22:29:30Z,75,50,417.05,0.06,2.34,1070.0,1.85,56.0,413.16,423.01,...
1535,2018-03-05 23:53:00,54,24,31,CALM,0,0,29.23,0.0,Cloudy,2018-03-05T23:29:30Z,75,50,417.69,0.06,2.78,1072.0,2.28,56.0,413.75,423.8,...
1536,2018-03-06 00:53:00,52,28,40,CALM,0,0,29.25,0.0,Mostly Cloudy,2018-03-06T00:29:00Z,75,50,418.09,0.05,2.9,536.0,2.42,28.0,413.8,423.71,...
1537,2018-03-06 01:53:00,53,22,30,CALM,0,0,29.22,0.0,Mostly Cloudy,2018-03-06T01:29:30Z,75,50,423.0,0.07,4.25,1070.0,3.57,56.0,417.13,435.02,...
1538,2018-03-06 02:53:00,50,26,39,N,5,0,29.22,0.0,Mostly Cloudy,2018-03-06T02:30:02Z,75,50,440.76,0.1,7.49,1048.0,6.94,57.0,427.81,460.79,...
1539,2018-03-06 03:53:00,48,26,42,CALM,0,0,29.21,0.0,Partly Cloudy,2018-03-06T03:29:45Z,75,50,441.36,0.1,9.77,1015.0,9.76,56.0,431.09,463.56,...
1540,2018-03-06 04:53:00,47,27,46,CALM,0,0,29.22,0.0,Partly Cloudy,2018-03-06T04:29:45Z,75,50,471.14,0.16,19.51,1019.0,19.36,56.0,432.29,534.24,...
1541,2018-03-06 05:53:00,48,27,44,CALM,0,0,29.22,0.0,Partly Cloudy,2018-03-06T05:29:45Z,75,50,469.8,0.16,14.17,1027.0,13.59,56.0,429.17,497.88,...
1542,2018-03-06 06:53:00,46,28,50,CALM,0,0,29.23,0.0,Fair,2018-03-06T06:33:44Z,75,50,447.38,0.1,10.07,534.0,8.06,29.0,432.79,463.76,...
1543,2018-03-06 07:53:00,56,23,28,CALM,0,0,29.24,0.0,Fair,2018-03-06T07:29:07Z,75,50,436.24,0.09,6.13,1033.0,5.23,56.0,422.34,447.97,...
1544,2018-03-06 08:53:00,61,22,22,CALM,0,0,29.26,0.0,Fair,2018-03-06T08:29:07Z,75,50,432.08,0.08,4.54,1040.0,4.48,56.0,423.68,445.18,...
1545,2018-03-06 09:53:00,68,20,16,ESE,3,0,29.26,0.0,Fair,2018-03-06T09:29:07Z,75,50,429.28,0.08,2.21,1045.0,2.01,56.0,424.72,433.07,...
1546,2018-03-06 10:53:00,72,12,10,CALM,0,0,29.26,0.0,Fair,2018-03-06T10:29:07Z,75,50,422.65,0.06,2.05,1048.0,1.93,56.0,419.14,428.6,...
1547,2018-03-06 11:53:00,74,10,9,SE,12,0,29.23,0.0,Fair,,75,50,,,,,,,,,
1548,2018-03-06 12:53:00,74,11,9,VAR,6,0,29.21,0.0,Fair,,75,50,,,,,,,,,
1549,2018-03-06 13:53:00,75,11,9,VAR,6,0,29.18,0.0,Fair,,75,50,,,,,,,,,
1550,2018-03-06 14:53:00,76,9,8,,0,0,29.16,0.0,Fair,,75,50,,,,,,,,,
1551,2018-03-06 15:53:00,77,12,8,SE,5,0,29.16,0.0,Fair,,75,50,,,,,,,,,
1552,2018-03-06 16:53:00,75,15,10,WSW,8,0,29.15,0.0,Fair,,75,50,,,,,,,,,
1553,2018-03-06 17:53:00,71,20,14,S,7,0,29.17,0.0,Partly Cloudy,,75,50,,,,,,,,,
1554,2018-03-06 18:53:00,69,14,12,ESE,6,0,29.18,0.0,Partly Cloudy,,75,50,,,,,,,,,
1555,2018-03-06 19:53:00,64,24,22,CALM,0,0,29.2,0.0,Partly Cloudy,,75,50,,,,,,,,,
1556,2018-03-06 20:53:00,64,24,22,CALM,0,0,29.19,0.0,Fair,,75,50,,,,,,,,,
1557,2018-03-06 21:53:00,60,25,26,CALM,0,0,29.19,0.0,Fair,,75,50,,,,,,,,,
1558,2018-03-06 22:53:00,56,30,37,CALM,0,0,29.2,0.0,Fair,,75,50,,,,,,,,,
1559,2018-03-06 23:53:00,54,30,40,NNW,3,0,29.22,0.0,Fair,,75,50,,,,,,,,,
1560,2018-03-07 00:53:00,55,28,35,SW,3,0,29.22,0.0,Partly Cloudy,,75,50,,,,,,,,,
1561,2018-03-07 01:53:00,53,30,41,CALM,0,0,29.19,0.0,Mostly Cloudy,,75,50,,,,,,,,,
1562,2018-03-07 02:53:00,51,32,48,CALM,0,0,29.16,0.0,Fair,,75,50,,,,,,,,,
